score,content,case folding,remove punctuation
1,"tap lupa password, masukkan nomor handphone, sudsh benar tapi tetap dianggap format no handphone yang dimasukkan salah","tap lupa password, masukkan nomor handphone, sudsh benar tapi tetap dianggap format no handphone yang dimasukkan salah", lupa password masukkan nomor handphone sudsh benar tapi tetap dianggap format  handphone yang dimasukkan salah
1,Min. Ini appk masih berfungsi atau tidak? kenapa sering kluar sendiri? Masuk sering gagal registrasi gagal trs skrg masuk malah gagal terus,min. ini appk masih berfungsi atau tidak? kenapa sering kluar sendiri? masuk sering gagal registrasi gagal trs skrg masuk malah gagal terus,  appk masih berfungsi atau tidak kenapa sering kluar sendiri masuk sering gagal registrasi gagal  skrg masuk malah gagal terus
1,"Kok gak bisa di buka ya, tulisannya pengembangan atau apa trus di suruh matikan hp, udah di restart tapi gak bisa ke buka jg","kok gak bisa di buka ya, tulisannya pengembangan atau apa trus di suruh matikan hp, udah di restart tapi gak bisa ke buka jg",  bisa  buka  tulisannya pengembangan atau  trus  suruh matikan  udah  restart tapi  bisa  buka 
1,Dulu saya sering pakai ni aplikasi. Tapi semakin di Update semakin mempersulit pengguna. KECEWA.......,dulu saya sering pakai ni aplikasi. tapi semakin di update semakin mempersulit pengguna. kecewa.......,dulu saya sering pakai  aplikasi tapi semakin  update semakin mempersulit pengguna kecewa
1,Aplikasi apaan ini. OTP berkali-kali gagal terus. Ga berbobot amat bikin aplikasi. Ga kaya yang lain. Payah.!,aplikasi apaan ini. otp berkali-kali gagal terus. ga berbobot amat bikin aplikasi. ga kaya yang lain. payah.!,aplikasi apaan   berkalikali gagal terus  berbobot amat bikin aplikasi  kaya yang lain payah
1,Aplikasi terkadang error. Sudah melakukan pembayaran tiket tetapi tidak muncul barcode dan saldo tetap terpotong. Hmm kecewa,aplikasi terkadang error. sudah melakukan pembayaran tiket tetapi tidak muncul barcode dan saldo tetap terpotong. hmm kecewa,aplikasi terkadang error sudah melakukan pembayaran tiket tetapi tidak muncul barcode  saldo tetap terpotong  kecewa
1,Tidak dapat validasi via SMS atau Email buat bikin akun. Parah pagi siang malam dicoba tetep saja gagal.,tidak dapat validasi via sms atau email buat bikin akun. parah pagi siang malam dicoba tetep saja gagal.,tidak dapat validasi   atau email buat bikin akun parah pagi siang malam dicoba tetep saja gagal
1,"Sejak update 30 Maret 2022, aplikasi tidak bisa digunakan, freeze di splash start screen","sejak update 30 maret 2022, aplikasi tidak bisa digunakan, freeze di splash start screen",sejak update maret aplikasi tidak bisa digunakan freeze  splash start screen
1,Tidak bisa re-login. Ganti/reset password malah dibilang salah. Padahal abis reset.,tidak bisa re-login. ganti/reset password malah dibilang salah. padahal abis reset.,tidak bisa relogin gantireset password malah dibilang salah padahal abis reset
1,Register sangat susah. Email dan nope udah bener tp di bilang salah. Via fb dan twtr juga filed. Trs ini aplikasi gunanya apa,register sangat susah. email dan nope udah bener tp di bilang salah. via fb dan twtr juga filed. trs ini aplikasi gunanya apa,register sangat susah email  nope udah bener   bilang salah    twtr juga filed   aplikasi gunanya 
1,saat info akan mengirim nomer konfirmasi. hanya memberikan data nomer telepon. HARUSNYA INFOKAN dengan WHATS App,saat info akan mengirim nomer konfirmasi. hanya memberikan data nomer telepon. harusnya infokan dengan whats app,saat info akan mengirim nomer konfirmasi hanya memberikan data nomer telepon harusnya infokan dengan whats 
1,"Aplikasi ga jelas, saldo udah kepotong, malah eror, niat ga sih ..hadehhh","aplikasi ga jelas, saldo udah kepotong, malah eror, niat ga sih ..hadehhh",aplikasi  jelas saldo udah kepotong malah eror niat   hadehhh
1,Saya sangat suka sebenarnya Tp entah knp setelah diupdate malah tidak bisa dibuka aplikasi nya,saya sangat suka sebenarnya tp entah knp setelah diupdate malah tidak bisa dibuka aplikasi nya,saya sangat suka sebenarnya  entah  setelah diupdate malah tidak bisa dibuka aplikasi 
1,"Apa banget sih aplikasi ini,, Udh masukin email sma no.hp bner,mlah katanya slah mulu,, Pdhal sring bget naik mrt,berharap ada ini jdi lbih gampang,mlah gak jelas!!!","apa banget sih aplikasi ini,, udh masukin email sma no.hp bner,mlah katanya slah mulu,, pdhal sring bget naik mrt,berharap ada ini jdi lbih gampang,mlah gak jelas!!!", banget  aplikasi   masukin email  nohp bnermlah katanya slah mulu pdhal sring bget naik mrtberharap    lbih gampangmlah  jelas
1,"Aplikaainya bikin panik.. ""Failed to load server"" selalu aja begitu..","aplikaainya bikin panik.. ""failed to load server"" selalu aja begitu..",aplikaainya bikin panik failed  load server selalu  begitu
1,Jadi gak bisa di pake karena mode pengembanagn mode saya di aktifkan. Padahal di versi sebelumnya aman aja,jadi gak bisa di pake karena mode pengembanagn mode saya di aktifkan. padahal di versi sebelumnya aman aja,jadi  bisa  pake karena mode pengembanagn mode saya  aktifkan padahal  versi sebelumnya aman 
1,"Aplikasi apaan sih ini,udah di install,giliran mau masukin kode otp tapi ga di kirim"" kode otp nya 🥱","aplikasi apaan sih ini,udah di install,giliran mau masukin kode otp tapi ga di kirim"" kode otp nya 🥱",aplikasi apaan  iniudah  installgiliran  masukin kode  tapi   kirim kode  
1,"Payment channel untuk beli tiket sangat terbatas, metode yg tidak semua orang pakai","payment channel untuk beli tiket sangat terbatas, metode yg tidak semua orang pakai",payment channel untuk beli tiket sangat terbatas metode  tidak semua orang pakai
1,"Kesell bngttt udh bagus2 pembayaran bisa melalui dana tpi malah dihapuss, yg ada cuma 2 yg banyak org ga tau... Ngeselin bngtt","kesell bngttt udh bagus2 pembayaran bisa melalui dana tpi malah dihapuss, yg ada cuma 2 yg banyak org ga tau... ngeselin bngtt",kesell bngttt  bagus pembayaran bisa melalui dana  malah dihapuss   cuma  banyak    ngeselin bngtt
1,Akun tiba tiba gk bisa dan harus daftar ulang.. Bayar pake e wallet muter terus kaya gansing,akun tiba tiba gk bisa dan harus daftar ulang.. bayar pake e wallet muter terus kaya gansing,akun tiba tiba  bisa  harus daftar ulang bayar pake  wallet muter terus kaya gansing
1,Baru mau coba beli tiket eh metode pembayarannya ga ada sama sekali. Bener2 gila,baru mau coba beli tiket eh metode pembayarannya ga ada sama sekali. bener2 gila,baru  coba beli tiket  metode pembayarannya   sama sekali bener gila
1,"semakin pembaharuan aplikasinya kok metode pembayarannya semakin ilang2an, pakai yg general aja dong, ovo gopay blu.","semakin pembaharuan aplikasinya kok metode pembayarannya semakin ilang2an, pakai yg general aja dong, ovo gopay blu.",semakin pembaharuan aplikasinya  metode pembayarannya semakin ilangan pakai  general  dong  gopay 
1,"Tidak bisa daftar, mentok di otp karna ngak dikirim kirim.","tidak bisa daftar, mentok di otp karna ngak dikirim kirim.",tidak bisa daftar mentok   karna ngak dikirim kirim
1,"mohon maaf, tolong kasih info kalau mrt tutup jam berapanya, karena mrt ini tutup minim info banget, kaya hr ini 13 oktober tutup jam 6 yg biasanya jam 7 tutup jd saya udh pesen tiket jam set7 pas dateng ke stasiunnya tutup, tolong dong klo mrt tutup aplikasi juga dikasih notif supaya tidak bisa beli tiket,udah gitu gaada notif,beli tiket pas mrt tutup masih bisa dibeli,gabisa refund juga","mohon maaf, tolong kasih info kalau mrt tutup jam berapanya, karena mrt ini tutup minim info banget, kaya hr ini 13 oktober tutup jam 6 yg biasanya jam 7 tutup jd saya udh pesen tiket jam set7 pas dateng ke stasiunnya tutup, tolong dong klo mrt tutup aplikasi juga dikasih notif supaya tidak bisa beli tiket,udah gitu gaada notif,beli tiket pas mrt tutup masih bisa dibeli,gabisa refund juga",mohon maaf tolong kasih info kalau  tutup  berapanya karena   tutup minim info banget kaya   oktober tutup   biasanya  tutup  saya  pesen tiket    dateng  stasiunnya tutup tolong dong   tutup aplikasi juga dikasih notif supaya tidak bisa beli tiketudah gitu gaada notifbeli tiket   tutup masih bisa dibeligabisa refund juga
1,"Korban sales multi-trip card ! Lebih baik e-money card.. sia"" beli multi-trip card gak bisa dipakai dibusway apa lgi transaksi e-money lainnya","korban sales multi-trip card ! lebih baik e-money card.. sia"" beli multi-trip card gak bisa dipakai dibusway apa lgi transaksi e-money lainnya",korban sales multitrip card lebih baik emoney card  beli multitrip card  bisa dipakai dibusway   transaksi emoney lainnya
1,"Bukannya mempermudah, malah mempersulit. Payment e-wallet malah dihapus. Aneh","bukannya mempermudah, malah mempersulit. payment e-wallet malah dihapus. aneh",bukannya mempermudah malah mempersulit payment ewallet malah dihapus aneh
1,"kenapa ga bisa top up pakai qris, dana, atau gopay? sangat bikin ribet, tolong jangkauannya harus luas ya terimakasih","kenapa ga bisa top up pakai qris, dana, atau gopay? sangat bikin ribet, tolong jangkauannya harus luas ya terimakasih",kenapa  bisa   pakai qris dana atau gopay sangat bikin ribet tolong jangkauannya harus luas  terimakasih
1,"Udah pake e wallet yang biasa aja kayak dulu, sumpah pake astrapay dan isaku susah buat top up.","udah pake e wallet yang biasa aja kayak dulu, sumpah pake astrapay dan isaku susah buat top up.",udah pake  wallet yang biasa  kayak dulu sumpah pake astrapay  isaku susah buat  
1,"Mrt bukannya lebih baik kok malah down grade sih... Harusnya makin lama customer makin dipermudah dengan accsess untuk menggunakan MRT biar makin banyak yg akan menggunakan transportasi umum, ini kok yg tadi nya kita bisa beli tiket dgn ovo, dana, gopay yg memang sebagian besar masyarakat menggunakannya mulai 1 juli kok malah dihilangkan... Coba belajar dari Commuter malah skrg bisa menggunakan itu ... Jujur kecewa sih.....","mrt bukannya lebih baik kok malah down grade sih... harusnya makin lama customer makin dipermudah dengan accsess untuk menggunakan mrt biar makin banyak yg akan menggunakan transportasi umum, ini kok yg tadi nya kita bisa beli tiket dgn ovo, dana, gopay yg memang sebagian besar masyarakat menggunakannya mulai 1 juli kok malah dihilangkan... coba belajar dari commuter malah skrg bisa menggunakan itu ... jujur kecewa sih.....", bukannya lebih baik  malah down grade  harusnya makin lama customer makin dipermudah dengan accsess untuk menggunakan  biar makin banyak  akan menggunakan transportasi umum    tadi  kita bisa beli tiket   dana gopay  memang sebagian besar masyarakat menggunakannya mulai juli  malah dihilangkan coba belajar dari commuter malah skrg bisa menggunakan  jujur kecewa 
1,Fasilitas tunggu d bawah minim Mana ada stasiun besar kok fasilitas apa ada nyaaa.... Gembel,fasilitas tunggu d bawah minim mana ada stasiun besar kok fasilitas apa ada nyaaa.... gembel,fasilitas tunggu  bawah minim mana  stasiun besar  fasilitas   nyaaa gembel
1,"Aplikasi GK jelas,udah dimasukin otpnya secara bener tetep GK bisa ,wkwkwk milik negara kwalitas jelek dwitnya di korup ya","aplikasi gk jelas,udah dimasukin otpnya secara bener tetep gk bisa ,wkwkwk milik negara kwalitas jelek dwitnya di korup ya",aplikasi  jelasudah dimasukin otpnya secara bener tetep  bisa wkwkwk milik negara kwalitas jelek dwitnya  korup 
1,Kiranya sistemnya bakal auto potong saldo di ovo ato di dana.. Ini mesti beli dulu tiket perjalanan dan baru bayar pake dana dan ovo.. Repotttt saya tiap hari pulang pergi pake MRT kiranya bisa mempermudah ternyata ga..,kiranya sistemnya bakal auto potong saldo di ovo ato di dana.. ini mesti beli dulu tiket perjalanan dan baru bayar pake dana dan ovo.. repotttt saya tiap hari pulang pergi pake mrt kiranya bisa mempermudah ternyata ga..,kiranya sistemnya bakal auto potong saldo     dana  mesti beli dulu tiket perjalanan  baru bayar pake dana   repotttt saya tiap hari pulang pergi pake  kiranya bisa mempermudah ternyata 
1,"Login via akun google tidak bisa, daftar akun paa konfirmasi tidak ada sms masuk. Niat gak ya bikin aplikasi?","login via akun google tidak bisa, daftar akun paa konfirmasi tidak ada sms masuk. niat gak ya bikin aplikasi?",login  akun google tidak bisa daftar akun  konfirmasi tidak   masuk niat   bikin aplikasi
1,ribet banget masalah topup. Gmn bisa berkembang ni aplikasi.,ribet banget masalah topup. gmn bisa berkembang ni aplikasi.,ribet banget masalah topup  bisa berkembang  aplikasi
1,"pembayaran pake BLU error terus, jadi gabisa beli tiket","pembayaran pake blu error terus, jadi gabisa beli tiket",pembayaran pake  error terus jadi gabisa beli tiket
1,Ga bisa pake gopay lagi auto uninstall.. tak minat lagi,ga bisa pake gopay lagi auto uninstall.. tak minat lagi, bisa pake gopay lagi auto uninstall  minat lagi
1,"Pelayanan buruk....tidak ada pemberitahuan dr awal kenapa jam terakhir pemberangkatan terakhir jam 9 malam, jam 8:25 sudah hbs....udh beli tiket hangus...kecewa intinya.....MRT perlu di perbaiki LG layananya","pelayanan buruk....tidak ada pemberitahuan dr awal kenapa jam terakhir pemberangkatan terakhir jam 9 malam, jam 8:25 sudah hbs....udh beli tiket hangus...kecewa intinya.....mrt perlu di perbaiki lg layananya",pelayanan buruktidak  pemberitahuan  awal kenapa  terakhir pemberangkatan terakhir  malam  sudah hbsudh beli tiket hanguskecewa intinyamrt perlu  perbaiki  layananya
1,"Baru update malah makin sampah ni aplikasi ga berguna, bayar cuma bisa pake e-wallet Astra sama bank cuma bisa blu doang. Sarat kepentingan perusahaan ga memikirkan kepentingan umum (masyarakat) padahal ini kan BUMN transportasi milik negara/daerah bukan personal. Lucunya negeri ini parah, kacaw, penuh kepentingan pribadi","baru update malah makin sampah ni aplikasi ga berguna, bayar cuma bisa pake e-wallet astra sama bank cuma bisa blu doang. sarat kepentingan perusahaan ga memikirkan kepentingan umum (masyarakat) padahal ini kan bumn transportasi milik negara/daerah bukan personal. lucunya negeri ini parah, kacaw, penuh kepentingan pribadi",baru update malah makin sampah  aplikasi  berguna bayar cuma bisa pake ewallet astra sama bank cuma bisa  doang sarat kepentingan perusahaan  memikirkan kepentingan umum masyarakat padahal   bumn transportasi milik negaradaerah bukan personal lucunya negeri  parah kacaw penuh kepentingan pribadi
1,"mode pembayarannya terbatas, tolong dong di perluas lagi","mode pembayarannya terbatas, tolong dong di perluas lagi",mode pembayarannya terbatas tolong dong  perluas lagi
1,Sudah daftar dan berhasil tapi Aplikasi keluar sendiri....bagaimana mau pakainya?... Harus di benahi lagi,sudah daftar dan berhasil tapi aplikasi keluar sendiri....bagaimana mau pakainya?... harus di benahi lagi,sudah daftar  berhasil tapi aplikasi keluar sendiribagaimana  pakainya harus  benahi lagi
1,tidak ada angin tidak ada hujan tiba2 saat konfirmasi PIN malah muncul pesan *nomor anda di block sementara selama 15 menit*,tidak ada angin tidak ada hujan tiba2 saat konfirmasi pin malah muncul pesan *nomor anda di block sementara selama 15 menit*,tidak  angin tidak  hujan tiba saat konfirmasi  malah muncul pesan nomor anda  block sementara selama menit
1,"Gabisa hubungkan ke gopay, dan blu by bca","gabisa hubungkan ke gopay, dan blu by bca",gabisa hubungkan  gopay    
1,ga bisa daftar ..baru masukin password sudah failed,ga bisa daftar ..baru masukin password sudah failed, bisa daftar baru masukin password sudah failed
1,"Jelek bgt masa cuma bisa bayar pake bank blu doang sama astrapay, bayak lho jenis pembayaran lainnya","jelek bgt masa cuma bisa bayar pake bank blu doang sama astrapay, bayak lho jenis pembayaran lainnya",jelek  masa cuma bisa bayar pake bank  doang sama astrapay bayak  jenis pembayaran lainnya
1,Mau daftar ngga masuk-masuk no sandi smsnya...tingkatin ya sama permudah yg mau daftar baru,mau daftar ngga masuk-masuk no sandi smsnya...tingkatin ya sama permudah yg mau daftar baru, daftar ngga masukmasuk  sandi smsnyatingkatin  sama permudah   daftar baru
1,kode otp tidak pernah dikirim. login via google tidak mau. parah,kode otp tidak pernah dikirim. login via google tidak mau. parah,kode  tidak pernah dikirim login  google tidak  parah
1,metode pembayaran sangat terbatas. saya ga punya blu atau I saku. TDK bisa pakai,metode pembayaran sangat terbatas. saya ga punya blu atau i saku. tdk bisa pakai,metode pembayaran sangat terbatas saya  punya  atau  saku  bisa pakai
1,"Hari ini tgl 07/11/23 jam 07.45 error lagi pembayaran dengan metode i-saku, tolonglah di perbaiki. Eror di pagi hari sangat merugikan pengguna.","hari ini tgl 07/11/23 jam 07.45 error lagi pembayaran dengan metode i-saku, tolonglah di perbaiki. eror di pagi hari sangat merugikan pengguna.",hari    error lagi pembayaran dengan metode isaku tolonglah  perbaiki eror  pagi hari sangat merugikan pengguna
1,"Payah, kalau nggak niat nggak usah buat lah kalau buat gaya""an aja, log in aja susah","payah, kalau nggak niat nggak usah buat lah kalau buat gaya""an aja, log in aja susah",payah kalau nggak niat nggak usah buat  kalau buat gayaan     susah
1,"Instal langsung delete, opsi pembayaran kurang banyak","instal langsung delete, opsi pembayaran kurang banyak",instal langsung delete opsi pembayaran kurang banyak
1,Per 1 Juli makin dipersulit dan waktunya uninstall karena metode Gopay dan Ovo sudah tidak tersedia..,per 1 juli makin dipersulit dan waktunya uninstall karena metode gopay dan ovo sudah tidak tersedia.., juli makin dipersulit  waktunya uninstall karena metode gopay   sudah tidak tersedia
1,Entah siapa yang design UI dan UXnya buruk sekali.,entah siapa yang design ui dan uxnya buruk sekali.,entah siapa yang design   uxnya buruk sekali
1,"Aplikasi error, harap diperbaiki secepatnya.","aplikasi error, harap diperbaiki secepatnya.",aplikasi error harap diperbaiki secepatnya
1,Parah aplikasi apaan ini mau daftar gak bisa sdh sampai masukin pin katanya cek nomer hp dan email,parah aplikasi apaan ini mau daftar gak bisa sdh sampai masukin pin katanya cek nomer hp dan email,parah aplikasi apaan   daftar  bisa  sampai masukin  katanya  nomer   email
1,"tolong kembalikan ewallet seperti dahulu, 😭😭😭 ku mau pakai gopay tidak bisa padahal lebih braktis","tolong kembalikan ewallet seperti dahulu, 😭😭😭 ku mau pakai gopay tidak bisa padahal lebih braktis",tolong kembalikan ewallet seperti dahulu   pakai gopay tidak bisa padahal lebih braktis
1,"ini aplikasi apa sih .. selalu ""coba lagi"" .. pdhl udah 1 bln dan bbrp kali download tetep aja 👎","ini aplikasi apa sih .. selalu ""coba lagi"" .. pdhl udah 1 bln dan bbrp kali download tetep aja 👎", aplikasi   selalu coba lagi pdhl udah   bbrp kali download tetep 
1,Aplikasi nya nge bug terus jadi gak bisa di pakai,aplikasi nya nge bug terus jadi gak bisa di pakai,aplikasi    terus jadi  bisa  pakai
1,"Sekuriti kasar skali negur nya klw tdk pake masker. Sampaikan dengan baik2 aja boss, masker di buka sebentar aja krn sesak aja. Kejadiannya di stasiun dukuh atas BNI","sekuriti kasar skali negur nya klw tdk pake masker. sampaikan dengan baik2 aja boss, masker di buka sebentar aja krn sesak aja. kejadiannya di stasiun dukuh atas bni",sekuriti kasar skali negur    pake masker sampaikan dengan baik  boss masker  buka sebentar   sesak  kejadiannya  stasiun dukuh atas 
1,"Kapan sih saldonya bisa di isi di aplikasi mrt, katanya bisa pakai e wallet di mrt","kapan sih saldonya bisa di isi di aplikasi mrt, katanya bisa pakai e wallet di mrt",kapan  saldonya bisa    aplikasi  katanya bisa pakai  wallet  
1,sayang sekali pas udh pencet login tp ga bisa masuk,sayang sekali pas udh pencet login tp ga bisa masuk,sayang sekali   pencet login   bisa masuk
1,Ribet harus minta Code Angka Verifikasi bt Scan Link. Harus nya Seperti KRL simpel Goyang Hp tinggal Scan. Tolong di permudah sistem nya.,ribet harus minta code angka verifikasi bt scan link. harus nya seperti krl simpel goyang hp tinggal scan. tolong di permudah sistem nya.,ribet harus minta code angka verifikasi  scan link harus  seperti  simpel goyang  tinggal scan tolong  permudah sistem 
1,"Salah klik beli tiket gabisa refund,,,, parah gabisa cancel pula","salah klik beli tiket gabisa refund,,,, parah gabisa cancel pula",salah klik beli tiket gabisa refund parah gabisa cancel pula
1,"sistem pembayaran bukanya makin baik tp makin hancur, dlu bs pake Gopay,ovo ,link aja, skrg pake Blu BCA juga ga bs, beli di loket kena biaya 1000, Programer Lo busuk min ganti2in aja, orang mau buru2 malah ngupdate 😑","sistem pembayaran bukanya makin baik tp makin hancur, dlu bs pake gopay,ovo ,link aja, skrg pake blu bca juga ga bs, beli di loket kena biaya 1000, programer lo busuk min ganti2in aja, orang mau buru2 malah ngupdate 😑",sistem pembayaran bukanya makin baik  makin hancur   pake gopayovo link  skrg pake   juga   beli  loket kena biaya programer  busuk  gantiin  orang  buru malah ngupdate
1,Sering2 aja ngk bsa diakses. Mau cri kemudahan malah makin sulit,sering2 aja ngk bsa diakses. mau cri kemudahan malah makin sulit,sering    diakses   kemudahan malah makin sulit
1,makin updat makin aneh ini aplikasi metode pembayarannya yang praktis digunakan malah dihapus,makin updat makin aneh ini aplikasi metode pembayarannya yang praktis digunakan malah dihapus,makin updat makin aneh  aplikasi metode pembayarannya yang praktis digunakan malah dihapus
1,"Nunggu otp nya lama banget, akhirnya uninstall aja","nunggu otp nya lama banget, akhirnya uninstall aja",nunggu   lama banget akhirnya uninstall 
1,Kode OTP selalu saja salah padahal saya sudah mengetik sesuai yg dikirim.,kode otp selalu saja salah padahal saya sudah mengetik sesuai yg dikirim.,kode  selalu saja salah padahal saya sudah mengetik sesuai  dikirim
1,"Aplikasi ga ada guna, pake kode verif lwt sms tp ga muncul2","aplikasi ga ada guna, pake kode verif lwt sms tp ga muncul2",aplikasi   guna pake kode verif     muncul
1,"Payment gagal terus, padahal Internet lancar","payment gagal terus, padahal internet lancar",payment gagal terus padahal internet lancar
1,"Udah ga seasik dulu waktu masih bisa bayar pake dana, skrg ribet","udah ga seasik dulu waktu masih bisa bayar pake dana, skrg ribet",udah  seasik dulu waktu masih bisa bayar pake dana skrg ribet
1,sangat sulit dan tidak ada pelayanan pembelian tiket !!,sangat sulit dan tidak ada pelayanan pembelian tiket !!,sangat sulit  tidak  pelayanan pembelian tiket
1,Pembayaran jadi lebih ribet biasanya pake e wallet yg umum ini aneh,pembayaran jadi lebih ribet biasanya pake e wallet yg umum ini aneh,pembayaran jadi lebih ribet biasanya pake  wallet  umum  aneh
1,Kacau mrt telat 4menit gak bisa masuk padahal udah beli tiketnya.... Dan tiket nya gak bisa di refoud..,kacau mrt telat 4menit gak bisa masuk padahal udah beli tiketnya.... dan tiket nya gak bisa di refoud..,kacau  telat menit  bisa masuk padahal udah beli tiketnya  tiket   bisa  refoud
1,"Aplikasinya error, tidak bisa daftar.","aplikasinya error, tidak bisa daftar.",aplikasinya error tidak bisa daftar
1,"menyusahkan, metode pembayaran nya tidak familiar","menyusahkan, metode pembayaran nya tidak familiar",menyusahkan metode pembayaran  tidak familiar
1,"Tidak bisa mendaftar,tdk mendapatkan kode verifikasi","tidak bisa mendaftar,tdk mendapatkan kode verifikasi",tidak bisa mendaftartdk mendapatkan kode verifikasi
1,Pada saat pendaftaran dibilang kode verifikasi salah terus padahal sudah sesuai,pada saat pendaftaran dibilang kode verifikasi salah terus padahal sudah sesuai,pada saat pendaftaran dibilang kode verifikasi salah terus padahal sudah sesuai
1,"aplikasi kocak, tidak bisa login dengan google.","aplikasi kocak, tidak bisa login dengan google.",aplikasi kocak tidak bisa login dengan google
1,Lokasi stasiun tidak bisa di liat konektivitas ngak bisa di buka!...,lokasi stasiun tidak bisa di liat konektivitas ngak bisa di buka!...,lokasi stasiun tidak bisa  liat konektivitas ngak bisa  buka
1,"Sering banget close sendiri, padahal cuma cek jadwal","sering banget close sendiri, padahal cuma cek jadwal",sering banget close sendiri padahal cuma  jadwal
1,"kenapa ya di SM S21, aplikasi ga bisa dibuka sama sekali?","kenapa ya di sm s21, aplikasi ga bisa dibuka sama sekali?",kenapa     aplikasi  bisa dibuka sama sekali
1,Sekarang gak bisa beli tiket nya pakai e-wallet seperti dana dan lainnya sebagai Nya,sekarang gak bisa beli tiket nya pakai e-wallet seperti dana dan lainnya sebagai nya,sekarang  bisa beli tiket  pakai ewallet seperti dana  lainnya sebagai 
1,"Aplikasi bermasalah, kenapa tiba2 akun di hapus sendiri","aplikasi bermasalah, kenapa tiba2 akun di hapus sendiri",aplikasi bermasalah kenapa tiba akun  hapus sendiri
1,tidak praktis... harus nya tinggal scan QR code seperti KRL,tidak praktis... harus nya tinggal scan qr code seperti krl,tidak praktis harus  tinggal scan  code seperti 
1,"Mau daftar gak bisa bisa, pelayanan publik tapi beli tiket dipaksakan dengan membeli kartu","mau daftar gak bisa bisa, pelayanan publik tapi beli tiket dipaksakan dengan membeli kartu", daftar  bisa bisa pelayanan publik tapi beli tiket dipaksakan dengan membeli kartu
1,Mana ini mau daftar ga bisa kode otp ga dpt2 ga berguna,mana ini mau daftar ga bisa kode otp ga dpt2 ga berguna,mana   daftar  bisa kode     berguna
1,Gak bisa registrasi sama sekali.. Ribet,gak bisa registrasi sama sekali.. ribet, bisa registrasi sama sekali ribet
1,Kok gak bisa masuk2 aplikasinya yaaa..,kok gak bisa masuk2 aplikasinya yaaa..,  bisa masuk aplikasinya yaaa
1,"Aplikasi tidak bisa dibuka 🤦, 1 dulu aja","aplikasi tidak bisa dibuka 🤦, 1 dulu aja",aplikasi tidak bisa dibuka dulu 
1,"Cuma minta update melulu, tp lemot parah. Heran.","cuma minta update melulu, tp lemot parah. heran.",cuma minta update melulu  lemot parah heran
1,"Sudah tidak ramah pembiayaan, terlalu banyak unsur politik dan bisnisnya, males","sudah tidak ramah pembiayaan, terlalu banyak unsur politik dan bisnisnya, males",sudah tidak ramah pembiayaan terlalu banyak unsur politik  bisnisnya males
1,"Gak jelas , kok akun saya hilang gak terdaftar ,","gak jelas , kok akun saya hilang gak terdaftar ,", jelas  akun saya hilang  terdaftar
1,"udah ber kali2 reset password tetep aja dibilang salah password, heran","udah ber kali2 reset password tetep aja dibilang salah password, heran",udah  kali reset password tetep  dibilang salah password heran
1,"Aku harus selalu ingat bawa kartu ni,karna sekarang beli pake aplikasi rempong juga","aku harus selalu ingat bawa kartu ni,karna sekarang beli pake aplikasi rempong juga", harus selalu ingat bawa kartu nikarna sekarang beli pake aplikasi rempong juga
1,Mending dibuat macem KAI Acces yg bisa bayar menggunakan QRIs jadi ga macem2 Dompet digital dipake.,mending dibuat macem kai acces yg bisa bayar menggunakan qris jadi ga macem2 dompet digital dipake.,mending dibuat macem  acces  bisa bayar menggunakan qris jadi  macem dompet digital dipake
1,Aplikasi gak jelas gak bisa verifikasi no hp,aplikasi gak jelas gak bisa verifikasi no hp,aplikasi  jelas  bisa verifikasi  
1,"kacau... saya brangkat kantor hr rabu 3 april 2019, di bunderan hi pintu keluar ke pertamina ditutup 2 cuma dibuka 1 arah pullman, petugas kurang, manajemen antrian kacau, selama gratis kemarin seharusnya sekaligus edukasi bagaimana memperlakukan tempat duduk disabilitas, bagaimana naik eskalator dan antri masuk, loading gate masih 7 detik responnya saya ga tau nanti kalau tarif normal dan peak kaya apa...","kacau... saya brangkat kantor hr rabu 3 april 2019, di bunderan hi pintu keluar ke pertamina ditutup 2 cuma dibuka 1 arah pullman, petugas kurang, manajemen antrian kacau, selama gratis kemarin seharusnya sekaligus edukasi bagaimana memperlakukan tempat duduk disabilitas, bagaimana naik eskalator dan antri masuk, loading gate masih 7 detik responnya saya ga tau nanti kalau tarif normal dan peak kaya apa...",kacau saya brangkat kantor  rabu april  bunderan  pintu keluar  pertamina ditutup cuma dibuka arah pullman petugas kurang manajemen antrian kacau selama gratis kemarin seharusnya sekaligus edukasi bagaimana memperlakukan tempat duduk disabilitas bagaimana naik eskalator  antri masuk loading gate masih detik responnya saya   nanti kalau tarif normal  peak kaya 
1,Pembayaran terlalu terbatas pada aplikasi yg jarang dipunya orang,pembayaran terlalu terbatas pada aplikasi yg jarang dipunya orang,pembayaran terlalu terbatas pada aplikasi  jarang dipunya orang
1,Ngga bisa bayar pakai astrapay? Loading mulu,ngga bisa bayar pakai astrapay? loading mulu,ngga bisa bayar pakai astrapay loading mulu
1,"Tiap bulan uptd trs, bukanya bgs makin eror tiap updt","tiap bulan uptd trs, bukanya bgs makin eror tiap updt",tiap bulan uptd  bukanya  makin eror tiap updt
1,Pembayaran nya dikit parah banget sekarang,pembayaran nya dikit parah banget sekarang,pembayaran  dikit parah banget sekarang
