score,content,case folding,remove punctuation,tokenizing,stopword,normalized
5,"Baru kali ini saya menggunakan aplikasi pemerintah yang benar-benar bagus dan keren! Aplikasi Mitradarat sangat membantu untuk mudik dan berpergian dengan bus. Fitur tracking busnya membuat saya bisa mengetahui posisi bus dengan mudah. Sangat puas dengan pengalaman ini, semoga terus ditingkatkan!","baru kali ini saya menggunakan aplikasi pemerintah yang benar-benar bagus dan keren! aplikasi mitradarat sangat membantu untuk mudik dan berpergian dengan bus. fitur tracking busnya membuat saya bisa mengetahui posisi bus dengan mudah. sangat puas dengan pengalaman ini, semoga terus ditingkatkan!",baru kali  saya menggunakan aplikasi pemerintah yang benarbenar bagus  keren aplikasi mitradarat sangat membantu untuk mudik  berpergian dengan  fitur tracking busnya membuat saya bisa mengetahui posisi  dengan mudah sangat puas dengan pengalaman  semoga terus ditingkatkan,"['baru', 'kali', 'saya', 'menggunakan', 'aplikasi', 'pemerintah', 'yang', 'benarbenar', 'bagus', 'keren', 'aplikasi', 'mitradarat', 'sangat', 'membantu', 'untuk', 'mudik', 'berpergian', 'dengan', 'fitur', 'tracking', 'busnya', 'membuat', 'saya', 'bisa', 'mengetahui', 'posisi', 'dengan', 'mudah', 'sangat', 'puas', 'dengan', 'pengalaman', 'semoga', 'terus', 'ditingkatkan']","['kali', 'aplikasi', 'pemerintah', 'benarbenar', 'bagus', 'keren', 'aplikasi', 'mitradarat', 'membantu', 'mudik', 'berpergian', 'fitur', 'tracking', 'busnya', 'posisi', 'mudah', 'puas', 'pengalaman', 'semoga', 'ditingkatkan']","['terkadang', 'aplikasi', 'pemerintah', 'benarbenar', 'bagus', 'keren', 'aplikasi', 'mitradarat', 'membantu', 'pulang', 'kampung', 'berpergian', 'fitur', 'tracking', 'busnya', 'posisi', 'mudah', 'puas', 'pengalaman', 'semoga', 'di', 'tingkat', 'kan']"
5,keren sudah bisa kemana saja sulsel setiap waktu,keren sudah bisa kemana saja sulsel setiap waktu,keren sudah bisa kemana saja sulsel setiap waktu,"['keren', 'sudah', 'bisa', 'kemana', 'saja', 'sulsel', 'setiap', 'waktu']","['keren', 'kemana', 'sulsel']","['keren', 'kemana', 'sulsel']"
5,"Baru tau ada aplikasi sekeren ini yang bisa pantau pergerakan bus secara akurat, bisa lihat di banyak kota sekaligus juga. Salah satu aplikasi paling bagus, stabil, ringan, dan berguna sejauh ini dari pemerintah. Maju terus layanan transportasi publik Indonesia.","baru tau ada aplikasi sekeren ini yang bisa pantau pergerakan bus secara akurat, bisa lihat di banyak kota sekaligus juga. salah satu aplikasi paling bagus, stabil, ringan, dan berguna sejauh ini dari pemerintah. maju terus layanan transportasi publik indonesia.",baru   aplikasi sekeren  yang bisa pantau pergerakan  secara akurat bisa lihat  banyak kota sekaligus juga salah satu aplikasi paling bagus stabil ringan  berguna sejauh  dari pemerintah maju terus layanan transportasi publik indonesia,"['baru', 'aplikasi', 'sekeren', 'yang', 'bisa', 'pantau', 'pergerakan', 'secara', 'akurat', 'bisa', 'lihat', 'banyak', 'kota', 'sekaligus', 'juga', 'salah', 'satu', 'aplikasi', 'paling', 'bagus', 'stabil', 'ringan', 'berguna', 'sejauh', 'dari', 'pemerintah', 'maju', 'terus', 'layanan', 'transportasi', 'publik', 'indonesia']","['aplikasi', 'sekeren', 'pantau', 'pergerakan', 'akurat', 'lihat', 'kota', 'salah', 'aplikasi', 'bagus', 'stabil', 'ringan', 'berguna', 'pemerintah', 'maju', 'layanan', 'transportasi', 'publik', 'indonesia']","['aplikasi', 'sekeren', 'pantau', 'pergerakan', 'akurat', 'lihat', 'kota', 'salah', 'aplikasi', 'bagus', 'stabil', 'ringan', 'berguna', 'pemerintah', 'maju', 'layanan', 'transportasi', 'publik', 'indonesia']"
5,"Naik bus terasa aman dan nyaman, trayek koridor B dan C minta tambahan bus karena menunggu bus berikutnya menyita waktu cukup lama","naik bus terasa aman dan nyaman, trayek koridor b dan c minta tambahan bus karena menunggu bus berikutnya menyita waktu cukup lama",naik  terasa aman  nyaman trayek koridor    minta tambahan  karena menunggu  berikutnya menyita waktu cukup lama,"['naik', 'terasa', 'aman', 'nyaman', 'trayek', 'koridor', 'minta', 'tambahan', 'karena', 'menunggu', 'berikutnya', 'menyita', 'waktu', 'cukup', 'lama']","['aman', 'nyaman', 'trayek', 'koridor', 'tambahan', 'menunggu', 'menyita']","['aman', 'nyaman', 'rute', 'koridor', 'tambahan', 'menunggu', 'menyita']"
5,"Saya mengikuti program mudik gratis ke kampung Tuban melalui apk Mitra darat, aplikasi ini sangat membantu dan memudahkan dalam penggunaannya. Terimakasih Mitra Darat 🙌","saya mengikuti program mudik gratis ke kampung tuban melalui apk mitra darat, aplikasi ini sangat membantu dan memudahkan dalam penggunaannya. terimakasih mitra darat 🙌",saya mengikuti program mudik gratis  kampung tuban melalui  mitra darat aplikasi  sangat membantu  memudahkan dalam penggunaannya terimakasih mitra darat,"['saya', 'mengikuti', 'program', 'mudik', 'gratis', 'kampung', 'tuban', 'melalui', 'mitra', 'darat', 'aplikasi', 'sangat', 'membantu', 'memudahkan', 'dalam', 'penggunaannya', 'terimakasih', 'mitra', 'darat']","['mengikuti', 'program', 'mudik', 'gratis', 'kampung', 'tuban', 'mitra', 'darat', 'aplikasi', 'membantu', 'memudahkan', 'penggunaannya', 'terimakasih', 'mitra', 'darat']","['mengikuti', 'program', 'pulang', 'kampung', 'gratis', 'kampung', 'tuban', 'mitra', 'darat', 'aplikasi', 'membantu', 'memudahkan', 'penggunaannya', 'terima', 'kasih', 'mitra', 'darat']"
5,"cepat sampe tujuan, busnya nyaman, ber-AC, supirnya ramah","cepat sampe tujuan, busnya nyaman, ber-ac, supirnya ramah",cepat sampe tujuan busnya nyaman berac supirnya ramah,"['cepat', 'sampe', 'tujuan', 'busnya', 'nyaman', 'berac', 'supirnya', 'ramah']","['cepat', 'sampe', 'tujuan', 'busnya', 'nyaman', 'berac', 'supirnya', 'ramah']","['cepat', 'sampai', 'tujuan', 'busnya', 'nyaman', 'berac', 'supirnya', 'ramah']"
5,mantab... apalagi ada jalur ke kariangau,mantab... apalagi ada jalur ke kariangau,mantab apalagi  jalur  kariangau,"['mantab', 'apalagi', 'jalur', 'kariangau']","['mantab', 'jalur', 'kariangau']","['keren', 'jalur', 'kariangau']"
5,trans kabupaten bekasi,trans kabupaten bekasi,trans kabupaten bekasi,"['trans', 'kabupaten', 'bekasi']","['trans', 'kabupaten', 'bekasi']","['trans', 'kabupaten', 'bekasi']"
5,"Aplikasinya bagus dan sangat berguna dibandingkan dengan aplikasi sekelas lainnya. Minim bug, tracking sesuai, dan mencakup banyak kendaraan umum. UI nya pun bagus dan mudah digunakan.","aplikasinya bagus dan sangat berguna dibandingkan dengan aplikasi sekelas lainnya. minim bug, tracking sesuai, dan mencakup banyak kendaraan umum. ui nya pun bagus dan mudah digunakan.",aplikasinya bagus  sangat berguna dibandingkan dengan aplikasi sekelas lainnya minim  tracking sesuai  mencakup banyak kendaraan umum    bagus  mudah digunakan,"['aplikasinya', 'bagus', 'sangat', 'berguna', 'dibandingkan', 'dengan', 'aplikasi', 'sekelas', 'lainnya', 'minim', 'tracking', 'sesuai', 'mencakup', 'banyak', 'kendaraan', 'umum', 'bagus', 'mudah', 'digunakan']","['aplikasinya', 'bagus', 'berguna', 'dibandingkan', 'aplikasi', 'sekelas', 'minim', 'tracking', 'sesuai', 'mencakup', 'kendaraan', 'bagus', 'mudah']","['aplikasi', 'nya', 'bagus', 'berguna', 'dibandingkan', 'aplikasi', 'sekelas', 'minim', 'tracking', 'sesuai', 'mencakup', 'kendaraan', 'bagus', 'mudah']"
5,Mudah mudahan cara daftarnya gambang mendapatkan tiketnya.,mudah mudahan cara daftarnya gambang mendapatkan tiketnya.,mudah mudahan cara daftarnya gambang mendapatkan tiketnya,"['mudah', 'mudahan', 'cara', 'daftarnya', 'gambang', 'mendapatkan', 'tiketnya']","['mudah', 'mudahan', 'daftarnya', 'gambang', 'tiketnya']","['mudah', 'mudahan', 'daftarnya', 'gambang', 'tiketnya']"
5,Sudah bagus apps nya tapi utk yg rute purbaya - tj perak tidak pernah update.. jadi susah banget ngedetect sampe mana busnya. Mohon lebih ditingkatkan lagi utk GPSnya supaya memudahkan,sudah bagus apps nya tapi utk yg rute purbaya - tj perak tidak pernah update.. jadi susah banget ngedetect sampe mana busnya. mohon lebih ditingkatkan lagi utk gpsnya supaya memudahkan,sudah bagus apps  tapi   rute purbaya  perak tidak pernah update jadi susah banget ngedetect sampe mana busnya mohon lebih ditingkatkan lagi  gpsnya supaya memudahkan,"['sudah', 'bagus', 'apps', 'tapi', 'rute', 'purbaya', 'perak', 'tidak', 'pernah', 'update', 'jadi', 'susah', 'banget', 'ngedetect', 'sampe', 'mana', 'busnya', 'mohon', 'lebih', 'ditingkatkan', 'lagi', 'gpsnya', 'supaya', 'memudahkan']","['bagus', 'apps', 'rute', 'purbaya', 'perak', 'update', 'susah', 'banget', 'ngedetect', 'sampe', 'busnya', 'mohon', 'ditingkatkan', 'gpsnya', 'memudahkan']","['bagus', 'aplikasi', 'rute', 'purbaya', 'perak', 'pembaruan', 'sulit', 'sekali', 'ngedetect', 'sampai', 'busnya', 'mohon', 'di', 'tingkat', 'kan', 'gpsnya', 'memudahkan']"
5,"Aplikasi ini sangat membantu dalam pemantauan bis dan letak pemberhentiannya, jadi tidak ketinggalan bus dan tau dalam mengestimasikan waktu, jangan dihilangkan yaa.","aplikasi ini sangat membantu dalam pemantauan bis dan letak pemberhentiannya, jadi tidak ketinggalan bus dan tau dalam mengestimasikan waktu, jangan dihilangkan yaa.",aplikasi  sangat membantu dalam pemantauan   letak pemberhentiannya jadi tidak ketinggalan    dalam mengestimasikan waktu jangan dihilangkan ,"['aplikasi', 'sangat', 'membantu', 'dalam', 'pemantauan', 'letak', 'pemberhentiannya', 'jadi', 'tidak', 'ketinggalan', 'dalam', 'mengestimasikan', 'waktu', 'jangan', 'dihilangkan']","['aplikasi', 'membantu', 'pemantauan', 'letak', 'pemberhentiannya', 'ketinggalan', 'mengestimasikan', 'dihilangkan']","['aplikasi', 'membantu', 'pemantauan', 'letak', 'pemberhentiannya', 'ketinggalan', 'mengestimasikan', 'dihilangkan']"
5,"Pertama kali naik BST, sangat efisien cocok untuk perjalanan pemula sangat membantu dengan fitur mitra darat, mungkin aplikasinya ditambahkan fitur fitur e- money dll lebih keren lagi seperti apk KAI terkini","pertama kali naik bst, sangat efisien cocok untuk perjalanan pemula sangat membantu dengan fitur mitra darat, mungkin aplikasinya ditambahkan fitur fitur e- money dll lebih keren lagi seperti apk kai terkini",pertama kali naik  sangat efisien cocok untuk perjalanan pemula sangat membantu dengan fitur mitra darat mungkin aplikasinya ditambahkan fitur fitur  money  lebih keren lagi seperti   terkini,"['pertama', 'kali', 'naik', 'sangat', 'efisien', 'cocok', 'untuk', 'perjalanan', 'pemula', 'sangat', 'membantu', 'dengan', 'fitur', 'mitra', 'darat', 'mungkin', 'aplikasinya', 'ditambahkan', 'fitur', 'fitur', 'money', 'lebih', 'keren', 'lagi', 'seperti', 'terkini']","['kali', 'efisien', 'cocok', 'perjalanan', 'pemula', 'membantu', 'fitur', 'mitra', 'darat', 'aplikasinya', 'fitur', 'fitur', 'money', 'keren', 'terkini']","['terkadang', 'efisien', 'cocok', 'perjalanan', 'pemula', 'membantu', 'fitur', 'mitra', 'darat', 'aplikasi', 'nya', 'fitur', 'money', 'keren', 'terkini']"
5,"Buat bapak ibu terimakasih telah membuat aplikasi sebaik ini. Terharu aplikasi pemerintah ada yang seberguna ini, dibuktikan rating yang 4,7 memang sangat layak. Bintang 5 dari saya juga. Semoga Transjakarta bisa ikut kesini juga dan ui nya bisa lebih baik lagi 👍","buat bapak ibu terimakasih telah membuat aplikasi sebaik ini. terharu aplikasi pemerintah ada yang seberguna ini, dibuktikan rating yang 4,7 memang sangat layak. bintang 5 dari saya juga. semoga transjakarta bisa ikut kesini juga dan ui nya bisa lebih baik lagi 👍",buat bapak  terimakasih telah membuat aplikasi sebaik  terharu aplikasi pemerintah  yang seberguna  dibuktikan rating yang memang sangat layak bintang dari saya juga semoga transjakarta bisa ikut kesini juga    bisa lebih baik lagi,"['buat', 'bapak', 'terimakasih', 'telah', 'membuat', 'aplikasi', 'sebaik', 'terharu', 'aplikasi', 'pemerintah', 'yang', 'seberguna', 'dibuktikan', 'rating', 'yang', 'memang', 'sangat', 'layak', 'bintang', 'dari', 'saya', 'juga', 'semoga', 'transjakarta', 'bisa', 'ikut', 'kesini', 'juga', 'bisa', 'lebih', 'baik', 'lagi']","['terimakasih', 'aplikasi', 'terharu', 'aplikasi', 'pemerintah', 'seberguna', 'dibuktikan', 'rating', 'layak', 'bintang', 'semoga', 'transjakarta', 'kesini']","['terima', 'kasih', 'aplikasi', 'terharu', 'aplikasi', 'pemerintah', 'seberguna', 'dibuktikan', 'penilaian', 'layak', 'bintang', 'semoga', 'transjakarta', 'kesini']"
5,"Aplikasi yang sangat bagus dan berguna bagi masyarakat,,untuk saran update mungkin sebulan sekali khususnya menu AKAP karena moda transportasi indonesia skrng lgi maju²nya banyak unit PO besar sudah ber GPS,untuk updatnya tambah informasi sebanyak²nya dalam aplikasi tersebut terus update PO² swasta agar makin rame","aplikasi yang sangat bagus dan berguna bagi masyarakat,,untuk saran update mungkin sebulan sekali khususnya menu akap karena moda transportasi indonesia skrng lgi maju²nya banyak unit po besar sudah ber gps,untuk updatnya tambah informasi sebanyak²nya dalam aplikasi tersebut terus update po² swasta agar makin rame",aplikasi yang sangat bagus  berguna bagi masyarakatuntuk saran update mungkin sebulan sekali khususnya menu akap karena moda transportasi indonesia skrng  majunya banyak unit  besar sudah  gpsuntuk updatnya tambah informasi sebanyaknya dalam aplikasi tersebut terus update  swasta agar makin rame,"['aplikasi', 'yang', 'sangat', 'bagus', 'berguna', 'bagi', 'masyarakatuntuk', 'saran', 'update', 'mungkin', 'sebulan', 'sekali', 'khususnya', 'menu', 'akap', 'karena', 'moda', 'transportasi', 'indonesia', 'skrng', 'majunya', 'banyak', 'unit', 'besar', 'sudah', 'gpsuntuk', 'updatnya', 'tambah', 'informasi', 'sebanyaknya', 'dalam', 'aplikasi', 'tersebut', 'terus', 'update', 'swasta', 'agar', 'makin', 'rame']","['aplikasi', 'bagus', 'berguna', 'masyarakatuntuk', 'saran', 'update', 'sebulan', 'menu', 'akap', 'moda', 'transportasi', 'indonesia', 'skrng', 'majunya', 'unit', 'gpsuntuk', 'updatnya', 'informasi', 'sebanyaknya', 'aplikasi', 'update', 'swasta', 'rame']","['aplikasi', 'bagus', 'berguna', 'masyarakatuntuk', 'saran', 'pembaruan', 'sebulan', 'menu', 'akap', 'moda', 'transportasi', 'indonesia', 'sekarang', 'majunya', 'unit', 'gpsuntuk', 'updatnya', 'informasi', 'sebanyaknya', 'aplikasi', 'pembaruan', 'swasta', 'rame']"
5,"Pelayanan ok, cuma sayang pendaftaran tarif khusus Biskita Bogor terkendala karena data pendaftar calon yg tidak update belum online dengan disdukcapil walaupun pendaftar sebenarnya sudah layak mendapatkan tarif khusus, mohon perhatiannya, agar biskita semakin di cintai oleh masyarakat transportasi.","pelayanan ok, cuma sayang pendaftaran tarif khusus biskita bogor terkendala karena data pendaftar calon yg tidak update belum online dengan disdukcapil walaupun pendaftar sebenarnya sudah layak mendapatkan tarif khusus, mohon perhatiannya, agar biskita semakin di cintai oleh masyarakat transportasi.",pelayanan  cuma sayang pendaftaran tarif khusus biskita bogor terkendala karena data pendaftar calon  tidak update belum online dengan disdukcapil walaupun pendaftar sebenarnya sudah layak mendapatkan tarif khusus mohon perhatiannya agar biskita semakin  cintai oleh masyarakat transportasi,"['pelayanan', 'cuma', 'sayang', 'pendaftaran', 'tarif', 'khusus', 'biskita', 'bogor', 'terkendala', 'karena', 'data', 'pendaftar', 'calon', 'tidak', 'update', 'belum', 'online', 'dengan', 'disdukcapil', 'walaupun', 'pendaftar', 'sebenarnya', 'sudah', 'layak', 'mendapatkan', 'tarif', 'khusus', 'mohon', 'perhatiannya', 'agar', 'biskita', 'semakin', 'cintai', 'oleh', 'masyarakat', 'transportasi']","['pelayanan', 'sayang', 'pendaftaran', 'tarif', 'khusus', 'biskita', 'bogor', 'terkendala', 'data', 'pendaftar', 'calon', 'update', 'online', 'disdukcapil', 'pendaftar', 'layak', 'tarif', 'khusus', 'mohon', 'perhatiannya', 'biskita', 'cintai', 'masyarakat', 'transportasi']","['pelayanan', 'sayang', 'pendaftaran', 'tarif', 'khusus', 'biskita', 'bogor', 'terkendala', 'data', 'pendaftar', 'calon', 'pembaruan', 'online', 'disdukcapil', 'pendaftar', 'layak', 'tarif', 'khusus', 'mohon', 'perhatiannya', 'biskita', 'cintai', 'masyarakat', 'transportasi']"
5,Min sy dh login tp ko ga ada menu buat masukin No tlp / WA y.. Trs sy udah masuk ke menu Mudik Gratis setelah mengisi kota keberangkatan dan kota tujuan ko g ada muncul isi data yg mau daftarin y?? Tolong infonya y min mkasih...,min sy dh login tp ko ga ada menu buat masukin no tlp / wa y.. trs sy udah masuk ke menu mudik gratis setelah mengisi kota keberangkatan dan kota tujuan ko g ada muncul isi data yg mau daftarin y?? tolong infonya y min mkasih...,   login     menu buat masukin       udah masuk  menu mudik gratis setelah mengisi kota keberangkatan  kota tujuan    muncul  data   daftarin  tolong infonya   mkasih,"['login', 'menu', 'buat', 'masukin', 'udah', 'masuk', 'menu', 'mudik', 'gratis', 'setelah', 'mengisi', 'kota', 'keberangkatan', 'kota', 'tujuan', 'muncul', 'data', 'daftarin', 'tolong', 'infonya', 'mkasih']","['login', 'menu', 'masukin', 'udah', 'masuk', 'menu', 'mudik', 'gratis', 'mengisi', 'kota', 'keberangkatan', 'kota', 'tujuan', 'muncul', 'data', 'daftarin', 'tolong', 'infonya', 'mkasih']","['masuk', 'aplikasi', 'menu', 'masukkan', 'sudah', 'masuk', 'menu', 'pulang', 'kampung', 'gratis', 'mengisi', 'kota', 'keberangkatan', 'kota', 'tujuan', 'muncul', 'data', 'daftarin', 'tolong', 'informasi', 'nya', 'mkasih']"
5,"Aplikasinya bagus, ada penanda warna untuk tiap koridor. Tolong dibuatkan juga pilihan menu bahasa Inggris, dan perbanyak media sosialisasi di tempat strategis seperti bandara.","aplikasinya bagus, ada penanda warna untuk tiap koridor. tolong dibuatkan juga pilihan menu bahasa inggris, dan perbanyak media sosialisasi di tempat strategis seperti bandara.",aplikasinya bagus  penanda warna untuk tiap koridor tolong dibuatkan juga pilihan menu bahasa inggris  perbanyak media sosialisasi  tempat strategis seperti bandara,"['aplikasinya', 'bagus', 'penanda', 'warna', 'untuk', 'tiap', 'koridor', 'tolong', 'dibuatkan', 'juga', 'pilihan', 'menu', 'bahasa', 'inggris', 'perbanyak', 'media', 'sosialisasi', 'tempat', 'strategis', 'seperti', 'bandara']","['aplikasinya', 'bagus', 'penanda', 'warna', 'koridor', 'tolong', 'dibuatkan', 'pilihan', 'menu', 'bahasa', 'inggris', 'perbanyak', 'media', 'sosialisasi', 'strategis', 'bandara']","['aplikasi', 'nya', 'bagus', 'penanda', 'warna', 'koridor', 'tolong', 'dibuat', 'pilihan', 'menu', 'bahasa', 'inggris', 'diperbanyak', 'media', 'sosialisasi', 'strategis', 'bandara']"
5,"Saya blm pernah berhasil daftar mudik gratis, tapi tetap tak kasih bintang ***** karena aplikasi ini dan program mudik gratis ini sangat-sangat membantu masyarakat yg membutuhkan. Tetap mawas diri dan perbaiki terus demi kebutuhan bersama. Terimakasih MitraDarat dan pemerintah yg mempunyai gagasan seperti ini. Semoga kita semua senantiasa di beri kesehatan jasmani & Rohani selalu bersyukur jg optimisme, positif thinking. Maju terus Indonesiaku jaya selalu negeriku.","saya blm pernah berhasil daftar mudik gratis, tapi tetap tak kasih bintang ***** karena aplikasi ini dan program mudik gratis ini sangat-sangat membantu masyarakat yg membutuhkan. tetap mawas diri dan perbaiki terus demi kebutuhan bersama. terimakasih mitradarat dan pemerintah yg mempunyai gagasan seperti ini. semoga kita semua senantiasa di beri kesehatan jasmani & rohani selalu bersyukur jg optimisme, positif thinking. maju terus indonesiaku jaya selalu negeriku.",saya  pernah berhasil daftar mudik gratis tapi tetap  kasih bintang karena aplikasi   program mudik gratis  sangatsangat membantu masyarakat  membutuhkan tetap mawas diri  perbaiki terus demi kebutuhan bersama terimakasih mitradarat  pemerintah  mempunyai gagasan seperti  semoga kita semua senantiasa  beri kesehatan jasmani rohani selalu bersyukur  optimisme positif thinking maju terus indonesiaku jaya selalu negeriku,"['saya', 'pernah', 'berhasil', 'daftar', 'mudik', 'gratis', 'tapi', 'tetap', 'kasih', 'bintang', 'karena', 'aplikasi', 'program', 'mudik', 'gratis', 'sangatsangat', 'membantu', 'masyarakat', 'membutuhkan', 'tetap', 'mawas', 'diri', 'perbaiki', 'terus', 'demi', 'kebutuhan', 'bersama', 'terimakasih', 'mitradarat', 'pemerintah', 'mempunyai', 'gagasan', 'seperti', 'semoga', 'kita', 'semua', 'senantiasa', 'beri', 'kesehatan', 'jasmani', 'rohani', 'selalu', 'bersyukur', 'optimisme', 'positif', 'thinking', 'maju', 'terus', 'indonesiaku', 'jaya', 'selalu', 'negeriku']","['berhasil', 'daftar', 'mudik', 'gratis', 'kasih', 'bintang', 'aplikasi', 'program', 'mudik', 'gratis', 'sangatsangat', 'membantu', 'masyarakat', 'membutuhkan', 'mawas', 'perbaiki', 'kebutuhan', 'terimakasih', 'mitradarat', 'pemerintah', 'gagasan', 'semoga', 'senantiasa', 'kesehatan', 'jasmani', 'rohani', 'bersyukur', 'optimisme', 'positif', 'thinking', 'maju', 'indonesiaku', 'jaya', 'negeriku']","['berhasil', 'daftar', 'pulang', 'kampung', 'gratis', 'kasih', 'bintang', 'aplikasi', 'program', 'pulang', 'kampung', 'gratis', 'sangatsangat', 'membantu', 'masyarakat', 'membutuhkan', 'mawas', 'perbaiki', 'kebutuhan', 'terima', 'kasih', 'mitradarat', 'pemerintah', 'gagasan', 'semoga', 'senantiasa', 'kesehatan', 'jasmani', 'rohani', 'bersyukur', 'optimisme', 'positif', 'thinking', 'maju', 'indonesiaku', 'jaya', 'negeriku']"
