score,content,case folding,remove punctuation
5,"Sangat berterimakasih adanya BisKita,kalau boleeh tambah rutenya pak ke Royal Park Residence,,,dari Royal termasuk banyak penumpang anak sekolah dan ortu.Terimakasih","sangat berterimakasih adanya biskita,kalau boleeh tambah rutenya pak ke royal park residence,,,dari royal termasuk banyak penumpang anak sekolah dan ortu.terimakasih",sangat berterimakasih adanya biskitakalau boleeh tambah rutenya   royal park residencedari royal termasuk banyak penumpang anak sekolah  ortuterimakasih
5,"Bismillah. Mantap, banyak kemudahan.","bismillah. mantap, banyak kemudahan.",bismillah mantap banyak kemudahan
5,"Agak lumayan lama nunggu di halte koridor. 15 menitan... Bis bersih, aman nyaman. Mudahan program lanjut dan berkembang","agak lumayan lama nunggu di halte koridor. 15 menitan... bis bersih, aman nyaman. mudahan program lanjut dan berkembang",agak lumayan lama nunggu  halte koridor menitan  bersih aman nyaman mudahan program lanjut  berkembang
5,sangat memuaskan,sangat memuaskan,sangat memuaskan
5,Sudah 2 tahun ikut mudik gratis semoga tahun ini ada LG,sudah 2 tahun ikut mudik gratis semoga tahun ini ada lg,sudah tahun ikut mudik gratis semoga tahun   
5,sangat mudah dan membantu,sangat mudah dan membantu,sangat mudah  membantu
5,sangat membantu,sangat membantu,sangat membantu
5,Apk ini sangat bagus dan sangat membantu saya untuk melihat keberadaan busnya jangan sampai di hilangkan ya apk nya,apk ini sangat bagus dan sangat membantu saya untuk melihat keberadaan busnya jangan sampai di hilangkan ya apk nya,  sangat bagus  sangat membantu saya untuk melihat keberadaan busnya jangan sampai  hilangkan   
5,Sudah baik mungkin perlu diberi jadwal jam keberangkatan dari setiap halte supaya tidak ketinggalan bus selain itu diberi peta rute koridor (tanpa bus) di setiap kota agar tau mau transit ke koridor berapa,sudah baik mungkin perlu diberi jadwal jam keberangkatan dari setiap halte supaya tidak ketinggalan bus selain itu diberi peta rute koridor (tanpa bus) di setiap kota agar tau mau transit ke koridor berapa,sudah baik mungkin perlu diberi jadwal  keberangkatan dari setiap halte supaya tidak ketinggalan  selain  diberi peta rute koridor tanpa   setiap kota agar   transit  koridor berapa
5,Sangat membantu,sangat membantu,sangat membantu
5,Sangat nyaman😇 klu bisa titik perhentian di daya dan Sudiang ditambah 🙏,sangat nyaman😇 klu bisa titik perhentian di daya dan sudiang ditambah 🙏,sangat nyaman  bisa titik perhentian  daya  sudiang ditambah
5,Selalu ikuti Mitra Darat...Tapi belum pernah ikut mudik gratis nya...Saat pendaftaran on line sulit sekali harus berulang ulang,selalu ikuti mitra darat...tapi belum pernah ikut mudik gratis nya...saat pendaftaran on line sulit sekali harus berulang ulang,selalu ikuti mitra darattapi belum pernah ikut mudik gratis nyasaat pendaftaran  line sulit sekali harus berulang ulang
5,Keren tinggal nunggu update bis kita yang kab bekasi,keren tinggal nunggu update bis kita yang kab bekasi,keren tinggal nunggu update  kita yang  bekasi
5,"cukup bagus, tapi sayang belum mencakup semua terminal daerah jadi gabisa ikut program mudik gratis. fyi : saya orang bogor, terdekat ke terminal baranang siang namun tidak tersedia","cukup bagus, tapi sayang belum mencakup semua terminal daerah jadi gabisa ikut program mudik gratis. fyi : saya orang bogor, terdekat ke terminal baranang siang namun tidak tersedia",cukup bagus tapi sayang belum mencakup semua terminal daerah jadi gabisa ikut program mudik gratis  saya orang bogor terdekat  terminal baranang siang namun tidak tersedia
5,sangat bagus membantu mengetahui rute bus,sangat bagus membantu mengetahui rute bus,sangat bagus membantu mengetahui rute 
5,Tracking teman bus sangat jelas dan akurat. UI aplikasi juga sangat baik. Salah satu aplikasi pemerintah terbaik yang pernah saya gunakan👍,tracking teman bus sangat jelas dan akurat. ui aplikasi juga sangat baik. salah satu aplikasi pemerintah terbaik yang pernah saya gunakan👍,tracking teman  sangat jelas  akurat  aplikasi juga sangat baik salah satu aplikasi pemerintah terbaik yang pernah saya gunakan
5,Sangat membantu memantau kedatangan armada bus..akurat..semoga bisa dipertahankan aplikasinya..good,sangat membantu memantau kedatangan armada bus..akurat..semoga bisa dipertahankan aplikasinya..good,sangat membantu memantau kedatangan armada busakuratsemoga bisa dipertahankan aplikasinyagood
5,"Aplikasinya untuk UI nya bagus dan lebih kekinian, petanya akurat dan lacak bus nya mantap","aplikasinya untuk ui nya bagus dan lebih kekinian, petanya akurat dan lacak bus nya mantap",aplikasinya untuk   bagus  lebih kekinian petanya akurat  lacak   mantap
5,informasi transportasi angkutan umum yg bisa diandalkan,informasi transportasi angkutan umum yg bisa diandalkan,informasi transportasi angkutan umum  bisa diandalkan
5,"Alhamdulillah jadi bisa tracking teman bus kota bandung, sebelunnya di aplikasi teman bus belum jalan fiturnya..","alhamdulillah jadi bisa tracking teman bus kota bandung, sebelunnya di aplikasi teman bus belum jalan fiturnya..",alhamdulillah jadi bisa tracking teman  kota bandung sebelunnya  aplikasi teman  belum jalan fiturnya
5,Mantap... Sangat membantu tracking bus saat anak pulang sekolah. Teman Bus 👍,mantap... sangat membantu tracking bus saat anak pulang sekolah. teman bus 👍,mantap sangat membantu tracking  saat anak pulang sekolah teman 
5,Kapan di buka nya mudik gratis,kapan di buka nya mudik gratis,kapan  buka  mudik gratis
5,sangat bermanfaat,sangat bermanfaat,sangat bermanfaat
5,aplikasi memudahkan transportasi umum,aplikasi memudahkan transportasi umum,aplikasi memudahkan transportasi umum
5,"mantap sekarang kalo mau tracking teman bus di aplikasi mitradarat udah lebih akurat, ga kayak kemaren ngetracking di aplikasi teman bus mencet koridor ini eh yg keluar koridor lain🗿","mantap sekarang kalo mau tracking teman bus di aplikasi mitradarat udah lebih akurat, ga kayak kemaren ngetracking di aplikasi teman bus mencet koridor ini eh yg keluar koridor lain🗿",mantap sekarang kalo  tracking teman   aplikasi mitradarat udah lebih akurat  kayak kemaren ngetracking  aplikasi teman  mencet koridor    keluar koridor lain
5,Sangat memuaskan,sangat memuaskan,sangat memuaskan
5,Alhamdullah ya allah bisa daftar,alhamdullah ya allah bisa daftar,alhamdullah  allah bisa daftar
5,"Sangat sangat bermanfaat, apalahi yg biasa menggunakan jasa angkutan umum darat, semoga kedepannya bertambah berkembang.","sangat sangat bermanfaat, apalahi yg biasa menggunakan jasa angkutan umum darat, semoga kedepannya bertambah berkembang.",sangat sangat bermanfaat apalahi  biasa menggunakan jasa angkutan umum darat semoga kedepannya bertambah berkembang
5,"Aplikasi nya Bagus, Mohon Rute nya di Tambah Lagi Untuk Daerah Denpasar Rute Jalan Raya Sesetan Ke Arah Pasar Sanglah Belum Ada, maaf kalau salah.","aplikasi nya bagus, mohon rute nya di tambah lagi untuk daerah denpasar rute jalan raya sesetan ke arah pasar sanglah belum ada, maaf kalau salah.",aplikasi  bagus mohon rute   tambah lagi untuk daerah denpasar rute jalan raya sesetan  arah pasar sanglah belum  maaf kalau salah
5,"Sangat membantu sekali pengecekan KIR asli atau palsu, dokumen uji KIR masih rawan sekali dipalsukan","sangat membantu sekali pengecekan kir asli atau palsu, dokumen uji kir masih rawan sekali dipalsukan",sangat membantu sekali pengecekan  asli atau palsu dokumen   masih rawan sekali dipalsukan
5,"Aplikasinya lengkap & mudah digunakan, terimakasih Mitra Darat dari kemenhub udah sangat membantu sekali.","aplikasinya lengkap & mudah digunakan, terimakasih mitra darat dari kemenhub udah sangat membantu sekali.",aplikasinya lengkap mudah digunakan terimakasih mitra darat dari kemenhub udah sangat membantu sekali
5,"aplikasi Mitra Darat bagus. cek jalur, koridor bus kota, lebih praktis dan tidak tersesat. jadwal koridor bus tak membingungkan pelanggan bus kota. mudah dicari dan tepat. mantap","aplikasi mitra darat bagus. cek jalur, koridor bus kota, lebih praktis dan tidak tersesat. jadwal koridor bus tak membingungkan pelanggan bus kota. mudah dicari dan tepat. mantap",aplikasi mitra darat bagus  jalur koridor  kota lebih praktis  tidak tersesat jadwal koridor   membingungkan pelanggan  kota mudah dicari  tepat mantap
5,"Sudah sangat membantu, tapi mohon untuk update lagi, karena ada trayek baru di Surabaya, yaitu FD4 dari SIER ke Kota Lama. Trims.","sudah sangat membantu, tapi mohon untuk update lagi, karena ada trayek baru di surabaya, yaitu fd4 dari sier ke kota lama. trims.",sudah sangat membantu tapi mohon untuk update lagi karena  trayek baru  surabaya yaitu  dari sier  kota lama trims
5,"Aplikasi mudah di gunakan, pelayanan di pos verifikasi cepat dan nyaman,terimakasih Mitra Darat 👍👍","aplikasi mudah di gunakan, pelayanan di pos verifikasi cepat dan nyaman,terimakasih mitra darat 👍👍",aplikasi mudah  gunakan pelayanan   verifikasi cepat  nyamanterimakasih mitra darat
5,Aplikasinya simpel dan mudah didonloud. Namun harus sedikit bersabar krn banyaknya pengguna.,aplikasinya simpel dan mudah didonloud. namun harus sedikit bersabar krn banyaknya pengguna.,aplikasinya simpel  mudah didonloud namun harus sedikit bersabar  banyaknya pengguna
5,"Saya mau daftar untuk arus balik dari Malang ke Jakarta sudah habis,sedangkan kemarin waktu pemberangkatan ada beberapa bangku bis yg kosong tolong di revisi lagi pak,terima kasih🙏","saya mau daftar untuk arus balik dari malang ke jakarta sudah habis,sedangkan kemarin waktu pemberangkatan ada beberapa bangku bis yg kosong tolong di revisi lagi pak,terima kasih🙏",saya  daftar untuk arus balik dari malang  jakarta sudah habissedangkan kemarin waktu pemberangkatan  beberapa bangku   kosong tolong  revisi lagi pakterima kasih
5,"Terimakasih mitra darat, sangat membantu kegiatan saya sehari-hari, di Balikpapan khususnya.","terimakasih mitra darat, sangat membantu kegiatan saya sehari-hari, di balikpapan khususnya.",terimakasih mitra darat sangat membantu kegiatan saya seharihari  balikpapan khususnya
5,"Min, fiturnya diaktifkan aja semuanya dong 🙏😁. Barusan buka apk.nya lagi sisa fitur bus tracking 😭","min, fiturnya diaktifkan aja semuanya dong 🙏😁. barusan buka apk.nya lagi sisa fitur bus tracking 😭", fiturnya diaktifkan  semuanya dong barusan buka apknya lagi sisa fitur  tracking
5,"Aplikasi yang sangat bagus dengan fitur yang lengkap, simpel, dan modern!","aplikasi yang sangat bagus dengan fitur yang lengkap, simpel, dan modern!",aplikasi yang sangat bagus dengan fitur yang lengkap simpel  modern
5,"sangat membantu perjalanan kerja, nyaman, keren pokonya,,, mantappp","sangat membantu perjalanan kerja, nyaman, keren pokonya,,, mantappp",sangat membantu perjalanan kerja nyaman keren pokonya mantappp
5,top... aplikasi yg membantu buat para pemudik semoga server nya bisa lebih baik lagi biar gak lemot,top... aplikasi yg membantu buat para pemudik semoga server nya bisa lebih baik lagi biar gak lemot, aplikasi  membantu buat para pemudik semoga server  bisa lebih baik lagi biar  lemot
5,"Syukur Alhamdulillah Bisa diBantu sama Kemenhub, dan sgt mudah skl pendaftarannya,.. Pelayanannya Ramah Mengasikkan,.... SmgThn2 Berikutnya Bisa Bergabung lg","syukur alhamdulillah bisa dibantu sama kemenhub, dan sgt mudah skl pendaftarannya,.. pelayanannya ramah mengasikkan,.... smgthn2 berikutnya bisa bergabung lg",syukur alhamdulillah bisa dibantu sama kemenhub   mudah  pendaftarannya pelayanannya ramah mengasikkan smgthn berikutnya bisa bergabung 
5,Alhamdulillah bisa mudik gratis bareng Kemenhub. Pelayanan bagus. Pendaftaran mudah. Trimakasih Kemenhub. sukses selalu,alhamdulillah bisa mudik gratis bareng kemenhub. pelayanan bagus. pendaftaran mudah. trimakasih kemenhub. sukses selalu,alhamdulillah bisa mudik gratis bareng kemenhub pelayanan bagus pendaftaran mudah trimakasih kemenhub sukses selalu
5,"Verifikasi mudik gratis pelayanan ramah cepat dan tidak ribet,semoga tambh sukses","verifikasi mudik gratis pelayanan ramah cepat dan tidak ribet,semoga tambh sukses",verifikasi mudik gratis pelayanan ramah cepat  tidak ribetsemoga tambh sukses
5,"Alhamdulillah dapet tiket gratis pp, proses validasi juga cepat. Terima kasih","alhamdulillah dapet tiket gratis pp, proses validasi juga cepat. terima kasih",alhamdulillah dapet tiket gratis  proses validasi juga cepat terima kasih
5,sangat bermanfaat dan usul kalau ada pengalihan jalur tolong di kasih notif.,sangat bermanfaat dan usul kalau ada pengalihan jalur tolong di kasih notif.,sangat bermanfaat  usul kalau  pengalihan jalur tolong  kasih notif
5,"Harga terjangkau, waktu akurat, dan pelayanan memuaskan. Terimakasih untuk layananya","harga terjangkau, waktu akurat, dan pelayanan memuaskan. terimakasih untuk layananya",harga terjangkau waktu akurat  pelayanan memuaskan terimakasih untuk layananya
5,"sangat bagus program dari kemenhub dan terimakasih buat aplikasi mitradarat, sangat membantu kami 👏😊","sangat bagus program dari kemenhub dan terimakasih buat aplikasi mitradarat, sangat membantu kami 👏😊",sangat bagus program dari kemenhub  terimakasih buat aplikasi mitradarat sangat membantu kami
5,Aplikasinya cukup akurat untuk tracking bus dan lokasi halte atau tempat pemberhentian bus,aplikasinya cukup akurat untuk tracking bus dan lokasi halte atau tempat pemberhentian bus,aplikasinya cukup akurat untuk tracking   lokasi halte atau tempat pemberhentian 
5,"Terima kasih, Aplikasi ini sangat membantu pengguna TemanBus krn dpt mengetahui posisi Bus realtime","terima kasih, aplikasi ini sangat membantu pengguna temanbus krn dpt mengetahui posisi bus realtime",terima kasih aplikasi  sangat membantu pengguna temanbus   mengetahui posisi  realtime
5,Alhamdulillah dapat tiket mudik gratis dari notifikasi aplikasi mitra darat. Aplikasinya keren dan bermanfaat,alhamdulillah dapat tiket mudik gratis dari notifikasi aplikasi mitra darat. aplikasinya keren dan bermanfaat,alhamdulillah dapat tiket mudik gratis dari notifikasi aplikasi mitra darat aplikasinya keren  bermanfaat
5,"Saran min, untuk teman bus tambahin lagi jam operasional nyaa dong buat daerah bandung, jangan sampe jam 8 malem :( karna kadang suka pulang kerjaa minimal jam 9/10 min gituu terakhir biar bisa slow kalau ke halte huhu","saran min, untuk teman bus tambahin lagi jam operasional nyaa dong buat daerah bandung, jangan sampe jam 8 malem :( karna kadang suka pulang kerjaa minimal jam 9/10 min gituu terakhir biar bisa slow kalau ke halte huhu",saran  untuk teman  tambahin lagi  operasional nyaa dong buat daerah bandung jangan sampe  malem karna kadang suka pulang kerjaa minimal   gituu terakhir biar bisa slow kalau  halte huhu
5,"Halo admin, mohon maaf. Apakah kuota per tanggal skrg sudah habis? Soalnya saya bisa log in tp ketika masukin asal dan tujuqn terus pencarian malah logo koktak biru orens gt, itu artinya apaya?","halo admin, mohon maaf. apakah kuota per tanggal skrg sudah habis? soalnya saya bisa log in tp ketika masukin asal dan tujuqn terus pencarian malah logo koktak biru orens gt, itu artinya apaya?",halo admin mohon maaf apakah kuota  tanggal skrg sudah habis soalnya saya bisa    ketika masukin asal  tujuqn terus pencarian malah logo koktak biru orens   artinya apaya
5,"Pelayanan nya ramah , cepat, dan jelas Mantap Terima kasih","pelayanan nya ramah , cepat, dan jelas mantap terima kasih",pelayanan  ramah cepat  jelas mantap terima kasih
5,sangat membantu untuk tracking bus dan menginformasikan waktu kedatangan bus dengan tepat 🫶🏻,sangat membantu untuk tracking bus dan menginformasikan waktu kedatangan bus dengan tepat 🫶🏻,sangat membantu untuk tracking   menginformasikan waktu kedatangan  dengan tepat
5,"Sangat membantu saya dalam pemilihan armada bus saat akan menggunakan layanan bus tersebut , kir/ijin trayeknya hidup /mati dll","sangat membantu saya dalam pemilihan armada bus saat akan menggunakan layanan bus tersebut , kir/ijin trayeknya hidup /mati dll",sangat membantu saya dalam pemilihan armada  saat akan menggunakan layanan  tersebut kirijin trayeknya hidup mati 
5,"aplikasi nya bagus bangett, bisa trecking teman bus kota yg di tentukan","aplikasi nya bagus bangett, bisa trecking teman bus kota yg di tentukan",aplikasi  bagus bangett bisa trecking teman  kota   tentukan
5,"perkembangan sangat signifikan! selanjutnya, tambahkan layanan Saran / Kritik. agar kami dapat memberikan saran kepada Kementerian Perhubungan","perkembangan sangat signifikan! selanjutnya, tambahkan layanan saran / kritik. agar kami dapat memberikan saran kepada kementerian perhubungan",perkembangan sangat signifikan selanjutnya tambahkan layanan saran kritik agar kami dapat memberikan saran kepada kementerian perhubungan
5,"Aplikasi transportasi yang cukup baik. bisa mengecek jadwal, record, pemesanan tiket dll","aplikasi transportasi yang cukup baik. bisa mengecek jadwal, record, pemesanan tiket dll",aplikasi transportasi yang cukup baik bisa mengecek jadwal record pemesanan tiket 
5,"Aplikasinya bagus banget dan Alhamdulillah dapat tiket mudik gratis, terimakasih kemenhub dan mitra darat","aplikasinya bagus banget dan alhamdulillah dapat tiket mudik gratis, terimakasih kemenhub dan mitra darat",aplikasinya bagus banget  alhamdulillah dapat tiket mudik gratis terimakasih kemenhub  mitra darat
5,skrg udh mantap kl dulu mmg srg error n miss tingkatkan dan PERTAHANKAN MITRA DARATTTT,skrg udh mantap kl dulu mmg srg error n miss tingkatkan dan pertahankan mitra daratttt,skrg  mantap  dulu   error  miss tingkatkan  pertahankan mitra daratttt
5,"Bagus kok apk nya, semuanya lancar dr awal download tinggal menu mudik gratis blm bs buat daftar nih","bagus kok apk nya, semuanya lancar dr awal download tinggal menu mudik gratis blm bs buat daftar nih",bagus    semuanya lancar  awal download tinggal menu mudik gratis   buat daftar 
5,"Aplikasinya bagus untuk mantau keberadaan bis, sangat terbantu sekali","aplikasinya bagus untuk mantau keberadaan bis, sangat terbantu sekali",aplikasinya bagus untuk mantau keberadaan  sangat terbantu sekali
5,"Untuk sementara berfungsi semua,kalau bisa ditambahkan live cctv, terima kasih","untuk sementara berfungsi semua,kalau bisa ditambahkan live cctv, terima kasih",untuk sementara berfungsi semuakalau bisa ditambahkan live cctv terima kasih
5,"Min tolong mudik gratis untuk yg kursi otomatis aja, soalnya ketika pilih bangku kalah cepet udah habis, kayak tahun kmren aja ...mohon di pertimbangkan","min tolong mudik gratis untuk yg kursi otomatis aja, soalnya ketika pilih bangku kalah cepet udah habis, kayak tahun kmren aja ...mohon di pertimbangkan", tolong mudik gratis untuk  kursi otomatis  soalnya ketika pilih bangku kalah cepet udah habis kayak tahun kmren  mohon  pertimbangkan
5,Semoga transmusi terus maju dan pelayanan sangat baik. Bus yg sangat membantu aktifitas setiap hari.,semoga transmusi terus maju dan pelayanan sangat baik. bus yg sangat membantu aktifitas setiap hari.,semoga transmusi terus maju  pelayanan sangat baik   sangat membantu aktifitas setiap hari
5,"Sistem selalu eror tapi alhamdulillah dapet tiket mudik harusnya usir oknum"" Nakal kasian yg mau mudik dan yg suka cencel"" Jangan kasih lagi kasian yg butuh kalo bisa arus balik tambhn donk kejauhan posisinya mau mudik arus balik ga dapet sedih ih","sistem selalu eror tapi alhamdulillah dapet tiket mudik harusnya usir oknum"" nakal kasian yg mau mudik dan yg suka cencel"" jangan kasih lagi kasian yg butuh kalo bisa arus balik tambhn donk kejauhan posisinya mau mudik arus balik ga dapet sedih ih",sistem selalu eror tapi alhamdulillah dapet tiket mudik harusnya usir oknum nakal kasian   mudik   suka cencel jangan kasih lagi kasian  butuh kalo bisa arus balik tambhn donk kejauhan posisinya  mudik arus balik  dapet sedih 
5,"Mantap, nunggu bis jadi enak karena bisa di tracking.......!!!!","mantap, nunggu bis jadi enak karena bisa di tracking.......!!!!",mantap nunggu  jadi enak karena bisa  tracking
5,"Min , ini kok susah banget aplikasi di pakai apa lagi menu cuma bebarapa aja ,, utk cek mudik gratis susah sekali","min , ini kok susah banget aplikasi di pakai apa lagi menu cuma bebarapa aja ,, utk cek mudik gratis susah sekali",   susah banget aplikasi  pakai  lagi menu cuma bebarapa    mudik gratis susah sekali
5,ok sangat membantu,ok sangat membantu, sangat membantu
5,Sangat membantu . mudah mudahan tahun depan dilanjutkan lagi.,sangat membantu . mudah mudahan tahun depan dilanjutkan lagi.,sangat membantu mudah mudahan tahun depan dilanjutkan lagi
5,"Kereennn..... Walaupun apps sulid dibuka , mungkin karena traffic yang dahsyat","kereennn..... walaupun apps sulid dibuka , mungkin karena traffic yang dahsyat",kereennn walaupun apps sulid dibuka mungkin karena traffic yang dahsyat
5,Sangat membantu,sangat membantu,sangat membantu
5,Sangat membantu,sangat membantu,sangat membantu
5,para pengguna transportasi sangat terbantu melalui aplikasi mitra darat...,para pengguna transportasi sangat terbantu melalui aplikasi mitra darat...,para pengguna transportasi sangat terbantu melalui aplikasi mitra darat
5,"Kok gak bisa login email nya ya, keterangan http failed/try again","kok gak bisa login email nya ya, keterangan http failed/try again",  bisa login email   keterangan http failedtry again
5,Alhamdulillah ada aplikasi ini....jd g perlu ngantri ...tinggal sabar aja ngedaftarnya....semoga lancar sampai hari h,alhamdulillah ada aplikasi ini....jd g perlu ngantri ...tinggal sabar aja ngedaftarnya....semoga lancar sampai hari h,alhamdulillah  aplikasi inijd  perlu ngantri tinggal sabar  ngedaftarnyasemoga lancar sampai hari 
5,sangat membantu sekali,sangat membantu sekali,sangat membantu sekali
1,"Daftar mudik gratis gk bisa trs, keterangannya tiket g ada rute k tujuan. Padahal rute k pekalongan ada rute. Kaya kmrn sya dftar dr kota tangerang k purwokerto, alesannya ya gtu tiket k tujuan gk ada rute. Tapi anehnya pas sya coba lagi, masa tiketnya udh abis k jual??? Kan ini bikin tanda tanya. Paaaayyaaahhhhh","daftar mudik gratis gk bisa trs, keterangannya tiket g ada rute k tujuan. padahal rute k pekalongan ada rute. kaya kmrn sya dftar dr kota tangerang k purwokerto, alesannya ya gtu tiket k tujuan gk ada rute. tapi anehnya pas sya coba lagi, masa tiketnya udh abis k jual??? kan ini bikin tanda tanya. paaaayyaaahhhhh",daftar mudik gratis  bisa  keterangannya tiket   rute  tujuan padahal rute  pekalongan  rute kaya kmrn  dftar  kota tangerang  purwokerto alesannya   tiket  tujuan   rute tapi anehnya   coba lagi masa tiketnya  abis  jual   bikin tanda tanya paaaayyaaahhhhh
1,Kenapa aplikasi disaya gak bisa dibuka ya. Udah coba uninstal beberapa kali tetep gak bisa masuk ke menu utama. Udah beberapa hari masih sama kasusnya,kenapa aplikasi disaya gak bisa dibuka ya. udah coba uninstal beberapa kali tetep gak bisa masuk ke menu utama. udah beberapa hari masih sama kasusnya,kenapa aplikasi disaya  bisa dibuka  udah coba uninstal beberapa kali tetep  bisa masuk  menu utama udah beberapa hari masih sama kasusnya
1,"warr tiket mudik gratis selalu ngeloding error lewat hp yg dapat cuma orang² yg punya jaringan besar saja, giliran bisa tiket sudah habis, kenapa kuota ditutup padahal belum tentu yang dapat orang² yg seharusnya di prioritaskan, kenapa tidak diterima terus baru diseleksi, saya warga jakarta kk ktp stnk dki semua, tapi malah tidak bisa masuk dan ikut daftar, padahal saya sangat membutuhkan, mohon jadi masukan trimakasih","warr tiket mudik gratis selalu ngeloding error lewat hp yg dapat cuma orang² yg punya jaringan besar saja, giliran bisa tiket sudah habis, kenapa kuota ditutup padahal belum tentu yang dapat orang² yg seharusnya di prioritaskan, kenapa tidak diterima terus baru diseleksi, saya warga jakarta kk ktp stnk dki semua, tapi malah tidak bisa masuk dan ikut daftar, padahal saya sangat membutuhkan, mohon jadi masukan trimakasih",warr tiket mudik gratis selalu ngeloding error lewat   dapat cuma orang  punya jaringan besar saja giliran bisa tiket sudah habis kenapa kuota ditutup padahal belum tentu yang dapat orang  seharusnya  prioritaskan kenapa tidak diterima terus baru diseleksi saya warga jakarta   stnk  semua tapi malah tidak bisa masuk  ikut daftar padahal saya sangat membutuhkan mohon jadi masukan trimakasih
1,Tolong di sidak supir bis balikpapan rata rata sangat tidak ramah. Attitude nol udah sering saya udah berdiri di halte gak mau berhenti. Harus melambai ini itupun berhenti pasti kelewatan. Pernah juga naik masih ngambil kartu di marahi gara² waktu naik sambil gak megang kartu. Padahal ambil kartu di dompet gak ada 5 detik Sangat songong dan tidak ramah,tolong di sidak supir bis balikpapan rata rata sangat tidak ramah. attitude nol udah sering saya udah berdiri di halte gak mau berhenti. harus melambai ini itupun berhenti pasti kelewatan. pernah juga naik masih ngambil kartu di marahi gara² waktu naik sambil gak megang kartu. padahal ambil kartu di dompet gak ada 5 detik sangat songong dan tidak ramah,tolong  sidak supir  balikpapan rata rata sangat tidak ramah attitude  udah sering saya udah berdiri  halte   berhenti harus melambai  itupun berhenti pasti kelewatan pernah juga naik masih ngambil kartu  marahi gara waktu naik sambil  megang kartu padahal ambil kartu  dompet   detik sangat songong  tidak ramah
1,"Ga jelas. Mending gausah diadain mudik gratis. Ngapain. Sistem lu masih ga jelas. Katanya open jam 8, ditungguin ga muncul. Terus ditulisan jam 9, eh 8.40 dah muncul. GA JELAS","ga jelas. mending gausah diadain mudik gratis. ngapain. sistem lu masih ga jelas. katanya open jam 8, ditungguin ga muncul. terus ditulisan jam 9, eh 8.40 dah muncul. ga jelas", jelas mending gausah diadain mudik gratis ngapain sistem  masih  jelas katanya open  ditungguin  muncul terus ditulisan    muncul  jelas
1,"udah ga akurat sekarang posisi unitnya, bahkan udah berapa Minggu unit ga gerak2, di situ2 aja posisinya, sungguh menyusahkan.","udah ga akurat sekarang posisi unitnya, bahkan udah berapa minggu unit ga gerak2, di situ2 aja posisinya, sungguh menyusahkan.",udah  akurat sekarang posisi unitnya bahkan udah berapa minggu unit  gerak  situ  posisinya sungguh menyusahkan
1,"Tidak kebagian tiket.., setelah tekan lanjutkan, selalu saja di arahkan ke playstore, padahal saya sudah download aplikasinya..","tidak kebagian tiket.., setelah tekan lanjutkan, selalu saja di arahkan ke playstore, padahal saya sudah download aplikasinya..",tidak kebagian tiket setelah tekan lanjutkan selalu saja  arahkan  playstore padahal saya sudah download aplikasinya
1,gak pernah dapat selalu habis dan habis. motis khusus yang punya SIM saja. yang gak punya motor dan SIM hanya bisa bilang. ubur ubur ikan lele kasian deh le,gak pernah dapat selalu habis dan habis. motis khusus yang punya sim saja. yang gak punya motor dan sim hanya bisa bilang. ubur ubur ikan lele kasian deh le, pernah dapat selalu habis  habis motis khusus yang punya  saja yang  punya motor   hanya bisa bilang ubur ubur ikan lele kasian  
1,aplikasi apaan ini pas war tiket mudik gratis loading lama banget padahal sinyal nya bagus..burikkkkkk,aplikasi apaan ini pas war tiket mudik gratis loading lama banget padahal sinyal nya bagus..burikkkkkk,aplikasi apaan    tiket mudik gratis loading lama banget padahal sinyal  bagusburikkkkkk
1,"Giliran waktu war tiket mudik gratis mlah gangguan lah,ini itu sinyal g jalan lah rute g da lah pdahal tdy dah smpet muncul ada rutey diklikpun mlah mkin error loading","giliran waktu war tiket mudik gratis mlah gangguan lah,ini itu sinyal g jalan lah rute g da lah pdahal tdy dah smpet muncul ada rutey diklikpun mlah mkin error loading",giliran waktu  tiket mudik gratis mlah gangguan lahini  sinyal  jalan  rute    pdahal   smpet muncul  rutey diklikpun mlah mkin error loading
1,"Aplikasi ga jelas, di buka error terus, dari jam 4 sore sampe jam set 5 sore, giliran jam 5 dah lancar","aplikasi ga jelas, di buka error terus, dari jam 4 sore sampe jam set 5 sore, giliran jam 5 dah lancar",aplikasi  jelas  buka error terus dari  sore sampe   sore giliran   lancar
1,Aplikasi balik... Tiap tahun mau ikut mudik gratis susah banget bangku penuh...... Mending balik lagi ke tahun 2010 daftar offline dibulungan,aplikasi balik... tiap tahun mau ikut mudik gratis susah banget bangku penuh...... mending balik lagi ke tahun 2010 daftar offline dibulungan,aplikasi balik tiap tahun  ikut mudik gratis susah banget bangku penuh mending balik lagi  tahun daftar offline dibulungan
1,"Sering susah di buka bilang nya ganguan internet,padahal engga,soal nya di hp temen saya juga gitu gak bisa di buka","sering susah di buka bilang nya ganguan internet,padahal engga,soal nya di hp temen saya juga gitu gak bisa di buka",sering susah  buka bilang  ganguan internetpadahal enggasoal    temen saya juga gitu  bisa  buka
1,"Ah telek, kalo bikin event gak usah di aplikasi dah, aplikasi sering crash aja pake lelaguan event mudik gratis segala","ah telek, kalo bikin event gak usah di aplikasi dah, aplikasi sering crash aja pake lelaguan event mudik gratis segala", telek kalo bikin event  usah  aplikasi  aplikasi sering crash  pake lelaguan event mudik gratis segala
