score,content,case folding,remove punctuation,stopword,normalized,stemming teks,token count
5,"Apk yang bagus banget ,kita lebih mudah pesen tiket online ga perlu ribet ribet lgi ,gampang mudah terus jg bisa pilih kursi sendiri lagi ,bgus bnget deh cepet tanpa ribet ,terbantu bnget pokoknya","apk yang bagus banget ,kita lebih mudah pesen tiket online ga perlu ribet ribet lgi ,gampang mudah terus jg bisa pilih kursi sendiri lagi ,bgus bnget deh cepet tanpa ribet ,terbantu bnget pokoknya", yang bagus banget kita lebih mudah pesen tiket online  perlu ribet ribet  gampang mudah terus  bisa pilih kursi sendiri lagi bgus bnget  cepet tanpa ribet terbantu bnget pokoknya,"['bagus', 'banget', 'mudah', 'pesen', 'tiket', 'online', 'ribet', 'ribet', 'gampang', 'mudah', 'pilih', 'kursi', 'bgus', 'bnget', 'cepet', 'ribet', 'terbantu', 'bnget', 'pokoknya']","['bagus', 'sekali', 'mudah', 'pesan', 'tiket', 'online', 'ruwet', 'mudah', 'pilih', 'kursi', 'bagus', 'sekali', 'cepat', 'ruwet', 'terbantu', 'sekali', 'intinya']","['bagus', 'sekali', 'mudah', 'pesan', 'tiket', 'online', 'ruwet', 'mudah', 'pilih', 'kursi', 'bagus', 'sekali', 'cepat', 'ruwet', 'bantu', 'sekali', 'inti']",17
5,sangat membantu sekali,sangat membantu sekali,sangat membantu sekali,['membantu'],['membantu'],['bantu'],1
5,"KAI access keren, kalo nyediain pemesanan KA lokal, pleaseee... sediain pemesanan KA lokaaal...","kai access keren, kalo nyediain pemesanan ka lokal, pleaseee... sediain pemesanan ka lokaaal...", access keren kalo nyediain pemesanan  lokal pleaseee sediain pemesanan  lokaaal,"['access', 'keren', 'nyediain', 'pemesanan', 'lokal', 'pleaseee', 'sediain', 'pemesanan', 'lokaaal']","['access', 'keren', 'menyediakan', 'pemesanan', 'lokal', 'mohon', 'sedia', 'pemesanan', 'local']","['access', 'keren', 'sedia', 'mesan', 'lokal', 'mohon', 'sedia', 'mesan', 'local']",9
5,Sangat membantu..!!,sangat membantu..!!,sangat membantu,['membantu'],['membantu'],['bantu'],1
5,"Amazing,, lebih mudah dan praktis, skrng bisa cancel dan ubah jadwal via aplikasi ini, sudah gak zaman antri panas2an, semua sudah dalam 1 genggaman.","amazing,, lebih mudah dan praktis, skrng bisa cancel dan ubah jadwal via aplikasi ini, sudah gak zaman antri panas2an, semua sudah dalam 1 genggaman.",amazing lebih mudah  praktis skrng bisa cancel  ubah jadwal  aplikasi  sudah  zaman antri panasan semua sudah dalam genggaman,"['amazing', 'mudah', 'praktis', 'skrng', 'cancel', 'ubah', 'jadwal', 'aplikasi', 'zaman', 'antri', 'panasan', 'genggaman']","['luar', 'biasa', 'mudah', 'praktis', 'sekarang', 'batal', 'ubah', 'jadwal', 'aplikasi', 'zaman', 'antre', 'kepanasan', 'genggaman']","['luar', 'biasa', 'mudah', 'praktis', 'sekarang', 'batal', 'ubah', 'jadwal', 'aplikasi', 'zaman', 'antre', 'panas', 'genggam']",13
5,"Access by KAU, bagi saya sangat baik, membantu percepatan cari tiket KA yg sesuai dgn kebutuhan trayek dan harga tiketnya.","access by kau, bagi saya sangat baik, membantu percepatan cari tiket ka yg sesuai dgn kebutuhan trayek dan harga tiketnya.",access   bagi saya sangat baik membantu percepatan cari tiket   sesuai  kebutuhan trayek  harga tiketnya,"['access', 'membantu', 'percepatan', 'cari', 'tiket', 'sesuai', 'kebutuhan', 'trayek', 'harga', 'tiketnya']","['access', 'membantu', 'percepatan', 'cari', 'tiket', 'sesuai', 'kebutuhan', 'rute', 'harga', 'tiketnya']","['access', 'bantu', 'cepat', 'cari', 'tiket', 'sesuai', 'butuh', 'rute', 'harga', 'tiket']",10
5,Mudah diakses setiap saatj,mudah diakses setiap saatj,mudah diakses setiap saatj,"['mudah', 'diakses', 'saatj']","['mudah', 'diakses', 'saat']","['mudah', 'akses', 'saat']",3
5,"Aplikasi nya sudah bagus, cuman untuk pembayaran itu ribet banget. Ketika pesan dan belum dibayar dan masuk dibagian menunggu itu di klik tidak bisa untuk dibayar. Jadi bingung bayarnya dimana karena tidak ada cara buat membayar nya. Cuman detailan saja. Itu seh yang bikin kesal.","aplikasi nya sudah bagus, cuman untuk pembayaran itu ribet banget. ketika pesan dan belum dibayar dan masuk dibagian menunggu itu di klik tidak bisa untuk dibayar. jadi bingung bayarnya dimana karena tidak ada cara buat membayar nya. cuman detailan saja. itu seh yang bikin kesal.",aplikasi  sudah bagus cuman untuk pembayaran  ribet banget ketika pesan  belum dibayar  masuk dibagian menunggu   klik tidak bisa untuk dibayar jadi bingung bayarnya dimana karena tidak  cara buat membayar  cuman detailan saja   yang bikin kesal,"['aplikasi', 'bagus', 'cuman', 'pembayaran', 'ribet', 'banget', 'pesan', 'dibayar', 'masuk', 'dibagian', 'menunggu', 'klik', 'dibayar', 'bingung', 'bayarnya', 'dimana', 'membayar', 'cuman', 'detailan', 'kesal']","['aplikasi', 'bagus', 'hanya', 'pembayaran', 'ruwet', 'sekali', 'pesan', 'dibayar', 'masuk', 'dibagian', 'menunggu', 'klik', 'dibayar', 'bingung', 'membayarnya', 'di', 'mana', 'membayar', 'hanya', 'detail', 'an', 'kesal']","['aplikasi', 'bagus', 'hanya', 'bayar', 'ruwet', 'sekali', 'pesan', 'bayar', 'masuk', 'bagi', 'tunggu', 'klik', 'bayar', 'bingung', 'bayar', 'di', 'mana', 'bayar', 'hanya', 'detail', 'an', 'kesal']",22
5,"Terimakasih telah menyediakan aplikasi KAI Access, dengan adanya aplikasi ini dapat memudahkan para pengguna angkutan kereta api untuk melakukan pemesanan tiket kereta tanpa datang langsung ke loket di stasiun, dan tidak takut untuk kehabisan tiket kereta api..🙏","terimakasih telah menyediakan aplikasi kai access, dengan adanya aplikasi ini dapat memudahkan para pengguna angkutan kereta api untuk melakukan pemesanan tiket kereta tanpa datang langsung ke loket di stasiun, dan tidak takut untuk kehabisan tiket kereta api..🙏",terimakasih telah menyediakan aplikasi  access dengan adanya aplikasi  dapat memudahkan para pengguna angkutan kereta  untuk melakukan pemesanan tiket kereta tanpa datang langsung  loket  stasiun  tidak takut untuk kehabisan tiket kereta ,"['terimakasih', 'menyediakan', 'aplikasi', 'access', 'aplikasi', 'memudahkan', 'pengguna', 'angkutan', 'kereta', 'pemesanan', 'tiket', 'kereta', 'langsung', 'loket', 'stasiun', 'takut', 'kehabisan', 'tiket', 'kereta']","['terima', 'kasih', 'menyediakan', 'aplikasi', 'access', 'aplikasi', 'memudahkan', 'pengguna', 'angkutan', 'kereta', 'pemesanan', 'tiket', 'kereta', 'langsung', 'loket', 'stasiun', 'takut', 'kehabisan', 'tiket', 'kereta']","['terima', 'kasih', 'sedia', 'aplikasi', 'access', 'aplikasi', 'mudah', 'guna', 'angkut', 'kereta', 'mesan', 'tiket', 'kereta', 'langsung', 'loket', 'stasiun', 'takut', 'habis', 'tiket', 'kereta']",20
5,"Liat jadwal ka, pemesanan, reschedule, pembatalan tiket jadi lebih mudah n praktis tinggal klik aja gak perlu repot repot ke stasiun. Aplikasi yang sangat membantu dan bermanfaat.","liat jadwal ka, pemesanan, reschedule, pembatalan tiket jadi lebih mudah n praktis tinggal klik aja gak perlu repot repot ke stasiun. aplikasi yang sangat membantu dan bermanfaat.",liat jadwal  pemesanan reschedule pembatalan tiket jadi lebih mudah  praktis tinggal klik   perlu repot repot  stasiun aplikasi yang sangat membantu  bermanfaat,"['liat', 'jadwal', 'pemesanan', 'reschedule', 'pembatalan', 'tiket', 'mudah', 'praktis', 'tinggal', 'klik', 'repot', 'repot', 'stasiun', 'aplikasi', 'membantu', 'bermanfaat']","['lihat', 'jadwal', 'pemesanan', 'mengubah', 'jadwal', 'pembatalan', 'tiket', 'mudah', 'praktis', 'hanya', 'perlu', 'klik', 'repot', 'stasiun', 'aplikasi', 'membantu', 'bermanfaat']","['lihat', 'jadwal', 'mesan', 'ubah', 'jadwal', 'batal', 'tiket', 'mudah', 'praktis', 'hanya', 'perlu', 'klik', 'repot', 'stasiun', 'aplikasi', 'bantu', 'manfaat']",17
5,"Sangat membantu, karena kita bisa beli tiket di mana saja, kapan saja, mudah untuk pembayarannya, bisa memilih kursi sendiri, nggak ribet deh.. Terima kasih KAI Access..","sangat membantu, karena kita bisa beli tiket di mana saja, kapan saja, mudah untuk pembayarannya, bisa memilih kursi sendiri, nggak ribet deh.. terima kasih kai access..",sangat membantu karena kita bisa beli tiket  mana saja kapan saja mudah untuk pembayarannya bisa memilih kursi sendiri nggak ribet  terima kasih  access,"['membantu', 'beli', 'tiket', 'mudah', 'pembayarannya', 'memilih', 'kursi', 'nggak', 'ribet', 'terima', 'kasih', 'access']","['membantu', 'beli', 'tiket', 'mudah', 'pembayarannya', 'memilih', 'kursi', 'tidak', 'ruwet', 'terima', 'kasih', 'access']","['bantu', 'beli', 'tiket', 'mudah', 'bayar', 'pilih', 'kursi', 'tidak', 'ruwet', 'terima', 'kasih', 'access']",12
5,Saya tidak menemukan kolom kritik dan saran di aplikasi. Secara umum kereta api sangat tepat waktu. Hanya kekurangan adalah kereta api eksekutif terlalu dingin.,saya tidak menemukan kolom kritik dan saran di aplikasi. secara umum kereta api sangat tepat waktu. hanya kekurangan adalah kereta api eksekutif terlalu dingin.,saya tidak menemukan kolom kritik  saran  aplikasi secara umum kereta  sangat tepat waktu hanya kekurangan adalah kereta  eksekutif terlalu dingin,"['menemukan', 'kolom', 'kritik', 'saran', 'aplikasi', 'kereta', 'kekurangan', 'kereta', 'eksekutif', 'dingin']","['menemukan', 'kolom', 'kritik', 'saran', 'aplikasi', 'kereta', 'kekurangan', 'kereta', 'eksekutif', 'dingin']","['temu', 'kolom', 'kritik', 'saran', 'aplikasi', 'kereta', 'kurang', 'kereta', 'eksekutif', 'dingin']",10
5,"Awal install tgl 9 Januari 2023 hanya merek ponsel tertentu saja (Lenovo A7000), tgl 15 Agustus install di ponsel Vivo y16 dua-duanya berhasil dan berjalan bagus. Sinyal tri kurang bagus, XL dan simpati sinyal stabil untuk melakukan transaksi.","awal install tgl 9 januari 2023 hanya merek ponsel tertentu saja (lenovo a7000), tgl 15 agustus install di ponsel vivo y16 dua-duanya berhasil dan berjalan bagus. sinyal tri kurang bagus, xl dan simpati sinyal stabil untuk melakukan transaksi.",awal install  januari hanya merek ponsel tertentu saja lenovo   agustus install  ponsel vivo  duaduanya berhasil  berjalan bagus sinyal  kurang bagus   simpati sinyal stabil untuk melakukan transaksi,"['install', 'januari', 'merek', 'ponsel', 'lenovo', 'agustus', 'install', 'ponsel', 'vivo', 'duaduanya', 'berhasil', 'berjalan', 'bagus', 'sinyal', 'bagus', 'simpati', 'sinyal', 'stabil', 'transaksi']","['memasang', 'januari', 'merek', 'ponsel', 'lenovo', 'agustus', 'memasang', 'ponsel', 'vivo', 'duaduanya', 'berhasil', 'berjalan', 'bagus', 'sinyal', 'bagus', 'simpati', 'sinyal', 'stabil', 'transaksi']","['pasang', 'januari', 'merek', 'ponsel', 'lenovo', 'agustus', 'pasang', 'ponsel', 'vivo', 'duaduanya', 'hasil', 'jalan', 'bagus', 'sinyal', 'bagus', 'simpati', 'sinyal', 'stabil', 'transaksi']",19
5,"Bad banget login aja gk bisa"" udah berulang kali klik masuk tapi gk ada yang berubah masih tetep dihalaman login, gk habis pikir kok sekarang aplikasinya jadi gini padahal dulu lancar"" aja.","bad banget login aja gk bisa"" udah berulang kali klik masuk tapi gk ada yang berubah masih tetep dihalaman login, gk habis pikir kok sekarang aplikasinya jadi gini padahal dulu lancar"" aja.", banget login   bisa udah berulang kali klik masuk tapi   yang berubah masih tetep dihalaman login  habis pikir  sekarang aplikasinya jadi gini padahal dulu lancar ,"['banget', 'login', 'udah', 'berulang', 'kali', 'klik', 'masuk', 'berubah', 'tetep', 'dihalaman', 'login', 'habis', 'pikir', 'aplikasinya', 'gini', 'lancar']","['sekali', 'masuk', 'aplikasi', 'sudah', 'berulang', 'terkadang', 'klik', 'masuk', 'berubah', 'tetap', 'dihalaman', 'masuk', 'aplikasi', 'habis', 'pikir', 'aplikasi', 'nya', 'seperti', 'ini', 'lancar']","['sekali', 'masuk', 'aplikasi', 'sudah', 'ulang', 'terkadang', 'klik', 'masuk', 'ubah', 'tetap', 'halaman', 'masuk', 'aplikasi', 'habis', 'pikir', 'aplikasi', 'nya', 'seperti', 'ini', 'lancar']",20
5,"Mau pesen tiket selalu disuruh upgrade, tp ketika di klik tulisan email dan nomer sudah terdaftar. Terus gmn maksud nyaaa? Cara nya pesan gmn? Tiap mau pesan disuruh upgrade terus, pdhl sudah di upgrade hufffff","mau pesen tiket selalu disuruh upgrade, tp ketika di klik tulisan email dan nomer sudah terdaftar. terus gmn maksud nyaaa? cara nya pesan gmn? tiap mau pesan disuruh upgrade terus, pdhl sudah di upgrade hufffff", pesen tiket selalu disuruh upgrade  ketika  klik tulisan email  nomer sudah terdaftar terus  maksud nyaaa cara  pesan  tiap  pesan disuruh upgrade terus pdhl sudah  upgrade hufffff,"['pesen', 'tiket', 'disuruh', 'upgrade', 'klik', 'tulisan', 'email', 'nomer', 'terdaftar', 'maksud', 'nyaaa', 'pesan', 'pesan', 'disuruh', 'upgrade', 'pdhl', 'upgrade']","['pesan', 'tiket', 'disuruh', 'pembaruan', 'klik', 'tulisan', 'email', 'nomor', 'terdaftar', 'maksud', 'nya', 'pesan', 'disuruh', 'pembaruan', 'padahal', 'pembaruan']","['pesan', 'tiket', 'suruh', 'baru', 'klik', 'tulis', 'email', 'nomor', 'daftar', 'maksud', 'nya', 'pesan', 'suruh', 'baru', 'padahal', 'baru']",16
5,Daftar akun basic tp ga bisa2. Klik lanjutkan ttp aja stay di halaman yg sama meski diklik berkali2. Lebih enak sebelumnya. Mau pesen tiket jadi terhambat,daftar akun basic tp ga bisa2. klik lanjutkan ttp aja stay di halaman yg sama meski diklik berkali2. lebih enak sebelumnya. mau pesen tiket jadi terhambat,daftar akun basic   bisa klik lanjutkan   stay  halaman  sama meski diklik berkali lebih enak sebelumnya  pesen tiket jadi terhambat,"['daftar', 'akun', 'basic', 'klik', 'lanjutkan', 'stay', 'halaman', 'diklik', 'berkali', 'enak', 'pesen', 'tiket', 'terhambat']","['daftar', 'akun', 'basic', 'klik', 'lanjutkan', 'tetap', 'halaman', 'diklik', 'berkali', 'nyaman', 'pesan', 'tiket', 'terhambat']","['daftar', 'akun', 'basic', 'klik', 'lanjut', 'tetap', 'halaman', 'klik', 'kali', 'nyaman', 'pesan', 'tiket', 'hambat']",13
5,"Kai access kalo punya dendam sama anak miskin kaya saya, tolong ditembak langsung apa pukulin aja nyampe pingsan.. sungguh aku cuma mau beli tiket tapi gabisa walaupun beli tiketnya bukan pas moment lebaran/tahun baru. Aku kasih bintang 5 biar segera diselesaikan urusannya 🙏🏻🙇🏻‍♂️","kai access kalo punya dendam sama anak miskin kaya saya, tolong ditembak langsung apa pukulin aja nyampe pingsan.. sungguh aku cuma mau beli tiket tapi gabisa walaupun beli tiketnya bukan pas moment lebaran/tahun baru. aku kasih bintang 5 biar segera diselesaikan urusannya 🙏🏻🙇🏻‍♂️", access kalo punya dendam sama anak miskin kaya saya tolong ditembak langsung  pukulin  nyampe pingsan sungguh  cuma  beli tiket tapi gabisa walaupun beli tiketnya bukan  moment lebarantahun baru  kasih bintang biar segera diselesaikan urusannya,"['access', 'dendam', 'anak', 'miskin', 'kaya', 'tolong', 'ditembak', 'langsung', 'pukulin', 'nyampe', 'pingsan', 'sungguh', 'beli', 'tiket', 'gabisa', 'beli', 'tiketnya', 'moment', 'lebarantahun', 'kasih', 'bintang', 'diselesaikan', 'urusannya']","['access', 'dendam', 'anak', 'miskin', 'seperti', 'tolong', 'ditembak', 'langsung', 'pukulin', 'sampai', 'pingsan', 'sungguh', 'beli', 'tiket', 'tidak', 'bisa', 'beli', 'tiketnya', 'moment', 'lebaran', 'tahun', 'kasih', 'bintang', 'diselesaikan', 'urusannya']","['access', 'dendam', 'anak', 'miskin', 'seperti', 'tolong', 'tembak', 'langsung', 'pukulin', 'sampai', 'pingsan', 'sungguh', 'beli', 'tiket', 'tidak', 'bisa', 'beli', 'tiket', 'moment', 'lebaran', 'tahun', 'kasih', 'bintang', 'selesai', 'urus']",25
5,"Pas di buka , minta update. Setelah update, war tiket jam 2 malam, udh ada uang di kaspro. Tp masih loding. Ujung² tiket hangus. Pdhl udah bayar dari kaspro, tp knapa masih loding² lama. Ujungnya gak dapat tiket, uang gak langsung cair. Masih ke tarik pas transaksi. Gatau deh, aneh . Tnya mbak² di stasiun ktnya uang balik 14hari. Aplikasinya tlong di benahin, trutama kaspro nyaa","pas di buka , minta update. setelah update, war tiket jam 2 malam, udh ada uang di kaspro. tp masih loding. ujung² tiket hangus. pdhl udah bayar dari kaspro, tp knapa masih loding² lama. ujungnya gak dapat tiket, uang gak langsung cair. masih ke tarik pas transaksi. gatau deh, aneh . tnya mbak² di stasiun ktnya uang balik 14hari. aplikasinya tlong di benahin, trutama kaspro nyaa",  buka minta update setelah update  tiket  malam   uang  kaspro  masih loding ujung tiket hangus pdhl udah bayar dari kaspro  knapa masih loding lama ujungnya  dapat tiket uang  langsung cair masih  tarik  transaksi gatau  aneh tnya mbak  stasiun ktnya uang balik hari aplikasinya tlong  benahin trutama kaspro nyaa,"['buka', 'update', 'update', 'tiket', 'malam', 'uang', 'kaspro', 'loding', 'ujung', 'tiket', 'hangus', 'pdhl', 'udah', 'bayar', 'kaspro', 'knapa', 'loding', 'ujungnya', 'tiket', 'uang', 'langsung', 'cair', 'tarik', 'transaksi', 'gatau', 'aneh', 'tnya', 'mbak', 'stasiun', 'ktnya', 'uang', 'aplikasinya', 'tlong', 'benahin', 'trutama', 'kaspro']","['buka', 'pembaruan', 'tiket', 'malam', 'uang', 'aplikasi', 'pembayaran', 'berbasis', 'smartphone', 'loading', 'ujung', 'tiket', 'tidak', 'berlaku', 'padahal', 'sudah', 'bayar', 'aplikasi', 'pembayaran', 'berbasis', 'smartphone', 'kenapa', 'loading', 'ujung', 'nya', 'tiket', 'uang', 'langsung', 'cair', 'tarik', 'transaksi', 'gatau', 'aneh', 'tanya', 'mbak', 'stasiun', 'katanya', 'uang', 'aplikasi', 'nya', 'tolong', 'benahin', 'terutama', 'aplikasi', 'pembayaran', 'berbasis', 'smartphone']","['buka', 'baru', 'tiket', 'malam', 'uang', 'aplikasi', 'bayar', 'bas', 'smartphone', 'loading', 'ujung', 'tiket', 'tidak', 'laku', 'padahal', 'sudah', 'bayar', 'aplikasi', 'bayar', 'bas', 'smartphone', 'kenapa', 'loading', 'ujung', 'nya', 'tiket', 'uang', 'langsung', 'cair', 'tarik', 'transaksi', 'gatau', 'aneh', 'tanya', 'mbak', 'stasiun', 'kata', 'uang', 'aplikasi', 'nya', 'tolong', 'benahin', 'utama', 'aplikasi', 'bayar', 'bas', 'smartphone']",47
5,"Cara termudah dan simple utk melakukan pembelian tiket kereta api ke semua tujuan .... menggunakan aplikasi ini sangat mudah dan nyaman, apalagi sekarang ditambah fitur bisa menelpon contact centre tanpa pulsa ... bravo KAI ACCESS","cara termudah dan simple utk melakukan pembelian tiket kereta api ke semua tujuan .... menggunakan aplikasi ini sangat mudah dan nyaman, apalagi sekarang ditambah fitur bisa menelpon contact centre tanpa pulsa ... bravo kai access",cara termudah  simple  melakukan pembelian tiket kereta   semua tujuan menggunakan aplikasi  sangat mudah  nyaman apalagi sekarang ditambah fitur bisa menelpon contact centre tanpa pulsa bravo  access,"['termudah', 'simple', 'pembelian', 'tiket', 'kereta', 'tujuan', 'aplikasi', 'mudah', 'nyaman', 'ditambah', 'fitur', 'menelpon', 'contact', 'centre', 'pulsa', 'bravo', 'access']","['termudah', 'sederhana', 'pembelian', 'tiket', 'kereta', 'tujuan', 'aplikasi', 'mudah', 'nyaman', 'dilengkapi', 'fitur', 'menelpon', 'kontak', 'centre', 'pulsa', 'bravo', 'access']","['mudah', 'sederhana', 'beli', 'tiket', 'kereta', 'tuju', 'aplikasi', 'mudah', 'nyaman', 'lengkap', 'fitur', 'telpon', 'kontak', 'centre', 'pulsa', 'bravo', 'access']",17
5,"Aplikasi nya bagus banget bisa pesan tiket kereta dengan mudah. Metode pembayarannya juga sangat mudah, cuman metode dana wallet cuma OVO tambahkan lagi metode nya seperti DANA, Gopay DLL 😁. Pokoknya aplikasi ini bagus harga keretanya murah, daftar premium juga sangat gampang. Gak bahaya rugi dong harga segitu auto berangkat 🚂🚂","aplikasi nya bagus banget bisa pesan tiket kereta dengan mudah. metode pembayarannya juga sangat mudah, cuman metode dana wallet cuma ovo tambahkan lagi metode nya seperti dana, gopay dll 😁. pokoknya aplikasi ini bagus harga keretanya murah, daftar premium juga sangat gampang. gak bahaya rugi dong harga segitu auto berangkat 🚂🚂",aplikasi  bagus banget bisa pesan tiket kereta dengan mudah metode pembayarannya juga sangat mudah cuman metode dana wallet cuma  tambahkan lagi metode  seperti dana gopay  pokoknya aplikasi  bagus harga keretanya murah daftar premium juga sangat gampang  bahaya rugi dong harga segitu auto berangkat,"['aplikasi', 'bagus', 'banget', 'pesan', 'tiket', 'kereta', 'mudah', 'metode', 'pembayarannya', 'mudah', 'cuman', 'metode', 'dana', 'wallet', 'tambahkan', 'metode', 'dana', 'gopay', 'pokoknya', 'aplikasi', 'bagus', 'harga', 'keretanya', 'murah', 'daftar', 'premium', 'gampang', 'bahaya', 'rugi', 'harga', 'segitu', 'auto', 'berangkat']","['aplikasi', 'bagus', 'sekali', 'pesan', 'tiket', 'kereta', 'mudah', 'metode', 'pembayarannya', 'mudah', 'hanya', 'metode', 'dana', 'dompet', 'tambahkan', 'metode', 'dana', 'gopay', 'intinya', 'aplikasi', 'bagus', 'harga', 'akses', 'nya', 'terjangkau', 'daftar', 'premium', 'mudah', 'bahaya', 'rugi', 'harga', 'segitu', 'langsung', 'berangkat']","['aplikasi', 'bagus', 'sekali', 'pesan', 'tiket', 'kereta', 'mudah', 'metode', 'bayar', 'mudah', 'hanya', 'metode', 'dana', 'dompet', 'tambah', 'metode', 'dana', 'gopay', 'inti', 'aplikasi', 'bagus', 'harga', 'akses', 'nya', 'jangkau', 'daftar', 'premium', 'mudah', 'bahaya', 'rugi', 'harga', 'segitu', 'langsung', 'berangkat']",34
5,"Suka sekali dengan aplikasinya, hanya saja masih kurang nyaman dengan proses pengembalian dana ketika dicancel harus memakan waktu 45hari kerja, Sistem sudah canggih tapi tapi oh tapi, Semogah keluhan kami didengar oleh dirut KAInya sendiri agar bisa melakukan sedikit demi sedikit untuk perbaikan, demi kenyamanan kami para pelanggannya. Sukese selalu KAI.","suka sekali dengan aplikasinya, hanya saja masih kurang nyaman dengan proses pengembalian dana ketika dicancel harus memakan waktu 45hari kerja, sistem sudah canggih tapi tapi oh tapi, semogah keluhan kami didengar oleh dirut kainya sendiri agar bisa melakukan sedikit demi sedikit untuk perbaikan, demi kenyamanan kami para pelanggannya. sukese selalu kai.",suka sekali dengan aplikasinya hanya saja masih kurang nyaman dengan proses pengembalian dana ketika dicancel harus memakan waktu hari kerja sistem sudah canggih tapi tapi  tapi semogah keluhan kami didengar oleh dirut kainya sendiri agar bisa melakukan sedikit demi sedikit untuk perbaikan demi kenyamanan kami para pelanggannya sukese selalu ,"['suka', 'aplikasinya', 'nyaman', 'proses', 'pengembalian', 'dana', 'dicancel', 'memakan', 'kerja', 'sistem', 'canggih', 'semogah', 'keluhan', 'didengar', 'dirut', 'kainya', 'perbaikan', 'kenyamanan', 'pelanggannya', 'sukese']","['suka', 'aplikasi', 'nya', 'nyaman', 'proses', 'pengembalian', 'dana', 'dibatalkan', 'memakan', 'kerja', 'sistem', 'canggih', 'semogah', 'keluhan', 'didengar', 'direktur', 'kai', 'nya', 'perbaikan', 'kenyamanan', 'pelanggannya', 'sukses']","['suka', 'aplikasi', 'nya', 'nyaman', 'proses', 'kembali', 'dana', 'batal', 'makan', 'kerja', 'sistem', 'canggih', 'semogah', 'keluh', 'dengar', 'direktur', 'kai', 'nya', 'baik', 'nyaman', 'langgan', 'sukses']",22
5,"Mohon respon dan bantuannya.. saya pengguna baru, pada saat saya mau daftar sudah input no telp dan alamat email lalu tekan Lanjutkan tp responnya lama banget, sekalinya bisa langsung muncul pesan 'Aduh! Permintaan Anda telah timeout'. Sudah dicoba berulang2, buka tutup aplikasi, bongkar pasang aplikasi, tapi masih aja tetap tidak bisa. Piye iki, mau praktis kok kayak gini, minta tolong segera ya, karena kereta saya sebentar lg berangkat, daripada saya kehilangan tiket KAI dan kuota buat donlot.","mohon respon dan bantuannya.. saya pengguna baru, pada saat saya mau daftar sudah input no telp dan alamat email lalu tekan lanjutkan tp responnya lama banget, sekalinya bisa langsung muncul pesan 'aduh! permintaan anda telah timeout'. sudah dicoba berulang2, buka tutup aplikasi, bongkar pasang aplikasi, tapi masih aja tetap tidak bisa. piye iki, mau praktis kok kayak gini, minta tolong segera ya, karena kereta saya sebentar lg berangkat, daripada saya kehilangan tiket kai dan kuota buat donlot.",mohon respon  bantuannya saya pengguna baru pada saat saya  daftar sudah input  telp  alamat email lalu tekan lanjutkan  responnya lama banget sekalinya bisa langsung muncul pesan aduh permintaan anda telah timeout sudah dicoba berulang buka tutup aplikasi bongkar pasang aplikasi tapi masih  tetap tidak bisa piye   praktis  kayak gini minta tolong segera  karena kereta saya sebentar  berangkat daripada saya kehilangan tiket   kuota buat donlot,"['mohon', 'respon', 'bantuannya', 'pengguna', 'daftar', 'input', 'telp', 'alamat', 'email', 'tekan', 'lanjutkan', 'responnya', 'banget', 'sekalinya', 'langsung', 'muncul', 'pesan', 'aduh', 'permintaan', 'timeout', 'dicoba', 'berulang', 'buka', 'tutup', 'aplikasi', 'bongkar', 'pasang', 'aplikasi', 'piye', 'praktis', 'kayak', 'gini', 'tolong', 'kereta', 'sebentar', 'berangkat', 'kehilangan', 'tiket', 'kuota', 'donlot']","['mohon', 'respons', 'bantuannya', 'pengguna', 'daftar', 'input', 'telepon', 'alamat', 'email', 'tekan', 'lanjutkan', 'responnya', 'sekali', 'sekalinya', 'langsung', 'muncul', 'pesan', 'aduh', 'permintaan', 'habis', 'Waktu', 'dicoba', 'berulang', 'buka', 'tutup', 'aplikasi', 'bongkar', 'pasang', 'aplikasi', 'piye', 'praktis', 'seperti', 'ini', 'tolong', 'kereta', 'sebentar', 'berangkat', 'kehilangan', 'tiket', 'paket', 'data', 'menyimpan', 'file']","['mohon', 'respons', 'bantu', 'guna', 'daftar', 'input', 'telepon', 'alamat', 'email', 'tekan', 'lanjut', 'responnya', 'sekali', 'sekali', 'langsung', 'muncul', 'pesan', 'aduh', 'minta', 'habis', 'waktu', 'coba', 'ulang', 'buka', 'tutup', 'aplikasi', 'bongkar', 'pasang', 'aplikasi', 'piye', 'praktis', 'seperti', 'ini', 'tolong', 'kereta', 'sebentar', 'berangkat', 'hilang', 'tiket', 'paket', 'data', 'simpan', 'file']",43
