score,content,case folding,remove punctuation,stopword,normalized,stemming teks,token count
1,"Tolong dong developer sediakan kembali metode pembayaran e-wallet seperti ""dana"", ""ovo"", ""gopay"" dll agar mempermudah konsumen jga, klo metode pembayaran yg sekarang banyak yg jarang pakai jadi sulit","tolong dong developer sediakan kembali metode pembayaran e-wallet seperti ""dana"", ""ovo"", ""gopay"" dll agar mempermudah konsumen jga, klo metode pembayaran yg sekarang banyak yg jarang pakai jadi sulit",tolong dong developer sediakan kembali metode pembayaran ewallet seperti dana  gopay  agar mempermudah konsumen   metode pembayaran  sekarang banyak  jarang pakai jadi sulit,"['tolong', 'developer', 'sediakan', 'metode', 'pembayaran', 'ewallet', 'dana', 'gopay', 'mempermudah', 'konsumen', 'metode', 'pembayaran', 'jarang', 'pakai', 'sulit']","['tolong', 'pengembang', 'sediakan', 'metode', 'pembayaran', 'dompet', 'digital', 'dana', 'gopay', 'mempermudah', 'konsumen', 'metode', 'pembayaran', 'jarang', 'gunakan', 'sulit']","['tolong', 'kembang', 'sedia', 'metode', 'bayar', 'dompet', 'digital', 'dana', 'gopay', 'mudah', 'konsumen', 'metode', 'bayar', 'jarang', 'guna', 'sulit']",16
1,"Saya ga bisa daftar ke aplikasi, gimana si nyuruh orang beli tiket dan aksesnya pake aplikasi tapi gabisa registrasi, kalo bikin insfastruktur atau fasilitas SATU PAKET dong, jangan setengah setengah.","saya ga bisa daftar ke aplikasi, gimana si nyuruh orang beli tiket dan aksesnya pake aplikasi tapi gabisa registrasi, kalo bikin insfastruktur atau fasilitas satu paket dong, jangan setengah setengah.",saya  bisa daftar  aplikasi gimana  nyuruh orang beli tiket  aksesnya pake aplikasi tapi gabisa registrasi kalo bikin insfastruktur atau fasilitas satu paket dong jangan setengah setengah,"['daftar', 'aplikasi', 'gimana', 'nyuruh', 'orang', 'beli', 'tiket', 'aksesnya', 'pake', 'aplikasi', 'gabisa', 'registrasi', 'insfastruktur', 'fasilitas', 'paket']","['daftar', 'aplikasi', 'bagaimana', 'nyuruh', 'orang', 'beli', 'tiket', 'bru', 'pake', 'pakai', 'aplikasi', 'tidak', 'bisa', 'pendaftaran', 'insfastruktur', 'fasilitas', 'kuota']","['daftar', 'aplikasi', 'bagaimana', 'nyuruh', 'orang', 'beli', 'tiket', 'bru', 'pake', 'pakai', 'aplikasi', 'tidak', 'bisa', 'daftar', 'insfastruktur', 'fasilitas', 'kuota']",17
1,"Udah 2x beli tiket dengan gopay. Tiket ga muncul. Beli lagi saldo GO-PAY kepotong 2x, baru muncul tiket menunggu 15 menit. Sangat tidak efisien pake apps ini","udah 2x beli tiket dengan gopay. tiket ga muncul. beli lagi saldo go-pay kepotong 2x, baru muncul tiket menunggu 15 menit. sangat tidak efisien pake apps ini",udah  beli tiket dengan gopay tiket  muncul beli lagi saldo gopay kepotong  baru muncul tiket menunggu menit sangat tidak efisien pake apps ,"['udah', 'beli', 'tiket', 'gopay', 'tiket', 'muncul', 'beli', 'saldo', 'gopay', 'kepotong', 'muncul', 'tiket', 'menunggu', 'menit', 'efisien', 'pake', 'apps']","['sudah', 'beli', 'tiket', 'gopay', 'tiket', 'muncul', 'beli', 'saldo', 'gopay', 'kepotong', 'muncul', 'tiket', 'menunggu', 'menit', 'efisien', 'pakai', 'aplikasi']","['sudah', 'beli', 'tiket', 'gopay', 'tiket', 'muncul', 'beli', 'saldo', 'gopay', 'potong', 'muncul', 'tiket', 'tunggu', 'menit', 'efisien', 'pakai', 'aplikasi']",17
1,"Ini aplikasi MRT bukannya memudahkan malah makin ngeribetin, aplikasi nya suka error, pembelian tiket suka error. Mending lu benerin dulu deh bug nya, pengen ngomong kasar hadehhh","ini aplikasi mrt bukannya memudahkan malah makin ngeribetin, aplikasi nya suka error, pembelian tiket suka error. mending lu benerin dulu deh bug nya, pengen ngomong kasar hadehhh", aplikasi  bukannya memudahkan malah makin ngeribetin aplikasi  suka error pembelian tiket suka error mending  benerin dulu    pengen ngomong kasar hadehhh,"['aplikasi', 'memudahkan', 'ngeribetin', 'aplikasi', 'suka', 'error', 'pembelian', 'tiket', 'suka', 'error', 'mending', 'benerin', 'pengen', 'ngomong', 'kasar', 'hadehhh']","['aplikasi', 'memudahkan', 'menyulitkan', 'aplikasi', 'suka', 'kesalahan', 'pembelian', 'tiket', 'suka', 'kesalahan', 'lebih', 'baik', 'benerin', 'ingin', 'ngomong', 'kasar', 'haduh']","['aplikasi', 'mudah', 'sulit', 'aplikasi', 'suka', 'salah', 'beli', 'tiket', 'suka', 'salah', 'lebih', 'baik', 'benerin', 'ingin', 'ngomong', 'kasar', 'haduh']",17
1,"Sangat kecewa si dg apk dn pelayanan di wa, tidak memberikan solusi, Saran aja kdpnnya kalau org salah pemilihan tujuan hrs nya bisa di edit, trus kalau tdk di gunakan hrs nya saldo kmbali bukan malah jadi angus, pelayanan di wa hnya mau terima yang nnya saja, kalau compln tdk di tanggapi dn bahkan langsung akhiri percakapan tnpa ada info di si compln nya ... kaya nyesel banget, perasaan dulu yah bisa di ganti tuh tujuan nya skrg malah gak bisa, jujur kecewa banget si smpah","sangat kecewa si dg apk dn pelayanan di wa, tidak memberikan solusi, saran aja kdpnnya kalau org salah pemilihan tujuan hrs nya bisa di edit, trus kalau tdk di gunakan hrs nya saldo kmbali bukan malah jadi angus, pelayanan di wa hnya mau terima yang nnya saja, kalau compln tdk di tanggapi dn bahkan langsung akhiri percakapan tnpa ada info di si compln nya ... kaya nyesel banget, perasaan dulu yah bisa di ganti tuh tujuan nya skrg malah gak bisa, jujur kecewa banget si smpah",sangat kecewa     pelayanan   tidak memberikan solusi saran  kdpnnya kalau  salah pemilihan tujuan   bisa  edit trus kalau   gunakan   saldo kmbali bukan malah jadi angus pelayanan   hnya  terima yang nnya saja kalau compln   tanggapi  bahkan langsung akhiri percakapan tnpa  info   compln  kaya nyesel banget perasaan dulu  bisa  ganti  tujuan  skrg malah  bisa jujur kecewa banget  smpah,"['kecewa', 'pelayanan', 'solusi', 'saran', 'kdpnnya', 'salah', 'pemilihan', 'tujuan', 'edit', 'trus', 'saldo', 'kmbali', 'angus', 'pelayanan', 'hnya', 'terima', 'nnya', 'compln', 'tanggapi', 'langsung', 'percakapan', 'tnpa', 'info', 'compln', 'kaya', 'nyesel', 'banget', 'perasaan', 'ganti', 'tujuan', 'skrg', 'jujur', 'kecewa', 'banget', 'smpah']","['kecewa', 'pelayanan', 'solusi', 'saran', 'kdpnnya', 'salah', 'pemilihan', 'tujuan', 'edit', 'lalu', 'saldo', 'kmbali', 'angus', 'pelayanan', 'hnya', 'terima', 'nnya', 'compln', 'tanggapi', 'langsung', 'percakapan', 'tnpa', 'informasi', 'compln', 'seperti', 'menyesal', 'sekali', 'perasaan', 'ubah', 'tujuan', 'sekarang', 'jujur', 'kecewa', 'sekali', 'sumpah']","['kecewa', 'layan', 'solusi', 'saran', 'kdpnnya', 'salah', 'pilih', 'tuju', 'edit', 'lalu', 'saldo', 'kmbali', 'angus', 'layan', 'hnya', 'terima', 'nnya', 'compln', 'tanggap', 'langsung', 'cakap', 'tnpa', 'informasi', 'compln', 'seperti', 'sesal', 'sekali', 'asa', 'ubah', 'tuju', 'sekarang', 'jujur', 'kecewa', 'sekali', 'sumpah']",35
1,Pembelian online nya semakin membagong kan... Monopoli metode pembayaran pihak tertentu... Harusnya pemerintah turun tangan nie... Secara ini kan salah satu fasilitas strategis negara..,pembelian online nya semakin membagong kan... monopoli metode pembayaran pihak tertentu... harusnya pemerintah turun tangan nie... secara ini kan salah satu fasilitas strategis negara..,pembelian online  semakin membagong  monopoli metode pembayaran pihak tertentu harusnya pemerintah turun tangan  secara   salah satu fasilitas strategis negara,"['pembelian', 'online', 'membagong', 'monopoli', 'metode', 'pembayaran', 'pemerintah', 'turun', 'tangan', 'salah', 'fasilitas', 'strategis', 'negara']","['pembelian', 'online', 'membagong', 'monopoli', 'metode', 'pembayaran', 'pemerintah', 'turun', 'tangan', 'salah', 'fasilitas', 'strategis', 'negara']","['beli', 'online', 'bagong', 'monopoli', 'metode', 'bayar', 'perintah', 'turun', 'tangan', 'salah', 'fasilitas', 'strategis', 'negara']",13
1,"Pembayaran ribet. Pake bank cuma bisa blu dan master card, tapi pake blu gak bisa2. Pake isaku juga gak bisa. Apa tidak bisa pake pake alat pembayaran yg lebih mudah?","pembayaran ribet. pake bank cuma bisa blu dan master card, tapi pake blu gak bisa2. pake isaku juga gak bisa. apa tidak bisa pake pake alat pembayaran yg lebih mudah?",pembayaran ribet pake bank cuma bisa   master card tapi pake   bisa pake isaku juga  bisa  tidak bisa pake pake alat pembayaran  lebih mudah,"['pembayaran', 'ribet', 'pake', 'bank', 'master', 'card', 'pake', 'pake', 'isaku', 'pake', 'pake', 'alat', 'pembayaran', 'mudah']","['pembayaran', 'ruwet', 'pakai', 'bank', 'master', 'card', 'pakai', 'isaku', 'pakai', 'alat', 'pembayaran', 'mudah']","['bayar', 'ruwet', 'pakai', 'bank', 'master', 'card', 'pakai', 'isa', 'pakai', 'alat', 'bayar', 'mudah']",12
1,"Masa pas mau bayar pake link aja disuruh masukin kode verifikasi yang dikirim via sms, baru juga masuk sms nya, tutup bentar app MRT buat liat kode di SMS, app MRT nya malah kembali ke beranda awal, gitu aja terus sampe gak kebayar-bayarb tu tiket","masa pas mau bayar pake link aja disuruh masukin kode verifikasi yang dikirim via sms, baru juga masuk sms nya, tutup bentar app mrt buat liat kode di sms, app mrt nya malah kembali ke beranda awal, gitu aja terus sampe gak kebayar-bayarb tu tiket",masa   bayar pake link  disuruh masukin kode verifikasi yang dikirim   baru juga masuk   tutup bentar   buat liat kode      malah kembali  beranda awal gitu  terus sampe  kebayarbayarb  tiket,"['bayar', 'pake', 'link', 'disuruh', 'masukin', 'kode', 'verifikasi', 'dikirim', 'masuk', 'tutup', 'bentar', 'liat', 'kode', 'beranda', 'gitu', 'sampe', 'kebayarbayarb', 'tiket']","['bayar', 'pakai', 'link', 'disuruh', 'masukkan', 'kode', 'verifikasi', 'dikirim', 'masuk', 'tutup', 'bentar', 'lihat', 'kode', 'beranda', 'begitu', 'sampai', 'kebayarbayarb', 'tiket']","['bayar', 'pakai', 'link', 'suruh', 'masuk', 'kode', 'verifikasi', 'kirim', 'masuk', 'tutup', 'bentar', 'lihat', 'kode', 'beranda', 'begitu', 'sampai', 'kebayarbayarb', 'tiket']",18
1,"Mau daftar aja ga bisa"",,udah bbrpa hari di coba tetep ga bisa daftar juga,,udah di coba di hape dan nomer berbeda,,tapi tetep aja ga bisa!! Aplikasi aneh,,buang"" kuota aja!!!","mau daftar aja ga bisa"",,udah bbrpa hari di coba tetep ga bisa daftar juga,,udah di coba di hape dan nomer berbeda,,tapi tetep aja ga bisa!! aplikasi aneh,,buang"" kuota aja!!!", daftar   bisaudah bbrpa hari  coba tetep  bisa daftar jugaudah  coba  hape  nomer berbedatapi tetep   bisa aplikasi anehbuang kuota ,"['daftar', 'bisaudah', 'bbrpa', 'coba', 'tetep', 'daftar', 'jugaudah', 'coba', 'hape', 'nomer', 'berbedatapi', 'tetep', 'aplikasi', 'anehbuang', 'kuota']","['daftar', 'bisaudah', 'beberapa', 'coba', 'tetap', 'daftar', 'jugaudah', 'coba', 'hape', 'nomor', 'berbedatapi', 'tetap', 'aplikasi', 'anehbuang', 'paket', 'data']","['daftar', 'bisaudah', 'beberapa', 'coba', 'tetap', 'daftar', 'jugaudah', 'coba', 'hape', 'nomor', 'berbedatapi', 'tetap', 'aplikasi', 'anehbuang', 'paket', 'data']",16
1,"Sebelumnya saya suka dan sering naik mrt,tapi setelah di update, E wallet dan bank yang biasa saya gunakan banyak yang di hilangkan dan sekarang hanya tersisa 3(tiga) metode pembayaran saja,saya sangat kecewa,karna hanya mempersulit konsumen,saya berharap bisa di evaluasi lagi,bank serta E wallet sebelumnya bisa di kembalikan lagi.","sebelumnya saya suka dan sering naik mrt,tapi setelah di update, e wallet dan bank yang biasa saya gunakan banyak yang di hilangkan dan sekarang hanya tersisa 3(tiga) metode pembayaran saja,saya sangat kecewa,karna hanya mempersulit konsumen,saya berharap bisa di evaluasi lagi,bank serta e wallet sebelumnya bisa di kembalikan lagi.",sebelumnya saya suka  sering naik mrttapi setelah  update  wallet  bank yang biasa saya gunakan banyak yang  hilangkan  sekarang hanya tersisa tiga metode pembayaran sajasaya sangat kecewakarna hanya mempersulit konsumensaya berharap bisa  evaluasi lagibank serta  wallet sebelumnya bisa  kembalikan lagi,"['suka', 'mrttapi', 'update', 'wallet', 'bank', 'hilangkan', 'tersisa', 'metode', 'pembayaran', 'sajasaya', 'kecewakarna', 'mempersulit', 'konsumensaya', 'berharap', 'evaluasi', 'lagibank', 'wallet', 'kembalikan']","['suka', 'mrttapi', 'pembaruan', 'dompet', 'bank', 'hilangkan', 'tersisa', 'metode', 'pembayaran', 'sajasaya', 'kecewakarna', 'mempersulit', 'konsumensaya', 'berharap', 'evaluasi', 'lagibank', 'dompet', 'kembalikan']","['suka', 'mrttapi', 'baru', 'dompet', 'bank', 'hilang', 'sisa', 'metode', 'bayar', 'sajasaya', 'kecewakarna', 'sulit', 'konsumensaya', 'harap', 'evaluasi', 'lagibank', 'dompet', 'kembali']",18
1,"Tolong bos, kalo release app dicek dulu internalnya, masa mau masuk aja ga bisa.. udah release aja ke publik. Mana pake review palsu buat muji2 lagi.","tolong bos, kalo release app dicek dulu internalnya, masa mau masuk aja ga bisa.. udah release aja ke publik. mana pake review palsu buat muji2 lagi.",tolong  kalo release  dicek dulu internalnya masa  masuk   bisa udah release   publik mana pake review palsu buat muji lagi,"['tolong', 'release', 'dicek', 'internalnya', 'masuk', 'udah', 'release', 'publik', 'pake', 'review', 'palsu', 'muji']","['tolong', 'release', 'dicek', 'internalnya', 'masuk', 'sudah', 'release', 'publik', 'pakai', 'review', 'palsu', 'muji']","['tolong', 'release', 'cek', 'internal', 'masuk', 'sudah', 'release', 'publik', 'pakai', 'review', 'palsu', 'muji']",12
1,"force close sendiri ga jelas bgt, padahal abis download nyoba bentar lancar ditinggal berapa jam kemudian mulai ga jelas...benerin lah appnya biar ngesupport orang yg mau make transport umum juga,kayak appnya krl tuh bagus","force close sendiri ga jelas bgt, padahal abis download nyoba bentar lancar ditinggal berapa jam kemudian mulai ga jelas...benerin lah appnya biar ngesupport orang yg mau make transport umum juga,kayak appnya krl tuh bagus",force close sendiri  jelas  padahal abis download nyoba bentar lancar ditinggal berapa  kemudian mulai  jelasbenerin  appnya biar ngesupport orang   make transport umum jugakayak appnya   bagus,"['force', 'close', 'abis', 'download', 'nyoba', 'bentar', 'lancar', 'ditinggal', 'jelasbenerin', 'appnya', 'ngesupport', 'orang', 'make', 'transport', 'jugakayak', 'appnya', 'bagus']","['force', 'close', 'abis', 'unduh', 'nyoba', 'bentar', 'lancar', 'ditinggal', 'jelasbenerin', 'aplikasinya', 'mendukung', 'orang', 'memakai', 'transport', 'jugakayak', 'aplikasinya', 'bagus']","['force', 'close', 'abis', 'unduh', 'nyoba', 'bentar', 'lancar', 'tinggal', 'jelasbenerin', 'aplikasi', 'dukung', 'orang', 'pakai', 'transport', 'jugakayak', 'aplikasi', 'bagus']",17
1,"Untuk info tenant, tolong infokan daftar menu dan pricelist nya.. Misalnya ketika kita klik hypr caffein, muncul daftar menu dan harga nya. Terima kasih","untuk info tenant, tolong infokan daftar menu dan pricelist nya.. misalnya ketika kita klik hypr caffein, muncul daftar menu dan harga nya. terima kasih",untuk info tenant tolong infokan daftar menu  pricelist  misalnya ketika kita klik hypr caffein muncul daftar menu  harga  terima kasih,"['info', 'tenant', 'tolong', 'infokan', 'daftar', 'menu', 'pricelist', 'klik', 'hypr', 'caffein', 'muncul', 'daftar', 'menu', 'harga', 'terima', 'kasih']","['informasi', 'penyewa', 'tolong', 'infokan', 'daftar', 'menu', 'pricelist', 'klik', 'hypr', 'caffein', 'muncul', 'daftar', 'menu', 'harga', 'terima', 'kasih']","['informasi', 'sewa', 'tolong', 'info', 'daftar', 'menu', 'pricelist', 'klik', 'hypr', 'caffein', 'muncul', 'daftar', 'menu', 'harga', 'terima', 'kasih']",16
1,"Ketika diinstall kembali, ternyata pilihan pembayaran sangat sedikit dan tidak familiar jadi uninstall kembali. Mohon metode pembayaran seperti dahulu yang mana sangat bervariasi.","ketika diinstall kembali, ternyata pilihan pembayaran sangat sedikit dan tidak familiar jadi uninstall kembali. mohon metode pembayaran seperti dahulu yang mana sangat bervariasi.",ketika diinstall kembali ternyata pilihan pembayaran sangat sedikit  tidak familiar jadi uninstall kembali mohon metode pembayaran seperti dahulu yang mana sangat bervariasi,"['diinstall', 'pilihan', 'pembayaran', 'familiar', 'uninstall', 'mohon', 'metode', 'pembayaran', 'bervariasi']","['diinstall', 'pilihan', 'pembayaran', 'familiar', 'copot', 'pemasangan', 'mohon', 'metode', 'pembayaran', 'bervariasi']","['diinstall', 'pilih', 'bayar', 'familiar', 'copot', 'pasang', 'mohon', 'metode', 'bayar', 'variasi']",10
1,Kenapa ga bisa bayar pake gopay dan ovo lagi. Bukannya dipermudah malah jadi sulit pembayaran tiket nya. Ya udah uninstall aja krn jadi ga kepake lagi aplikasinya,kenapa ga bisa bayar pake gopay dan ovo lagi. bukannya dipermudah malah jadi sulit pembayaran tiket nya. ya udah uninstall aja krn jadi ga kepake lagi aplikasinya,kenapa  bisa bayar pake gopay   lagi bukannya dipermudah malah jadi sulit pembayaran tiket   udah uninstall   jadi  kepake lagi aplikasinya,"['bayar', 'pake', 'gopay', 'dipermudah', 'sulit', 'pembayaran', 'tiket', 'udah', 'uninstall', 'kepake', 'aplikasinya']","['bayar', 'pakai', 'gopay', 'dipermudah', 'sulit', 'pembayaran', 'tiket', 'sudah', 'copot', 'pemasangan', 'kepake', 'aplikasi', 'nya']","['bayar', 'pakai', 'gopay', 'mudah', 'sulit', 'bayar', 'tiket', 'sudah', 'copot', 'pasang', 'kepake', 'aplikasi', 'nya']",13
1,"Jeda antar kereta dari 5 menit malah jadi 10 menit. Ini malah numpuk penumpang yg nunggu di stasiun mrt dan di dalam kereta. katanya psbb ? Katanya masyarakat disuruh taat aturan psbb. Tapi manajemen mrt kok malah bikin penumpangnya numpuk, dimana lah logika nya ini manajemen mrt???!","jeda antar kereta dari 5 menit malah jadi 10 menit. ini malah numpuk penumpang yg nunggu di stasiun mrt dan di dalam kereta. katanya psbb ? katanya masyarakat disuruh taat aturan psbb. tapi manajemen mrt kok malah bikin penumpangnya numpuk, dimana lah logika nya ini manajemen mrt???!",jeda antar kereta dari menit malah jadi menit  malah numpuk penumpang  nunggu  stasiun    dalam kereta katanya psbb katanya masyarakat disuruh taat aturan psbb tapi manajemen   malah bikin penumpangnya numpuk dimana  logika   manajemen ,"['jeda', 'kereta', 'menit', 'menit', 'numpuk', 'penumpang', 'nunggu', 'stasiun', 'kereta', 'psbb', 'masyarakat', 'disuruh', 'taat', 'aturan', 'psbb', 'manajemen', 'penumpangnya', 'numpuk', 'dimana', 'logika', 'manajemen']","['jeda', 'kereta', 'menit', 'numpuk', 'penumpang', 'nunggu', 'stasiun', 'kereta', 'psbb', 'masyarakat', 'disuruh', 'taat', 'aturan', 'psbb', 'manajemen', 'penumpangnya', 'numpuk', 'di', 'mana', 'logika', 'manajemen']","['jeda', 'kereta', 'menit', 'numpuk', 'tumpang', 'nunggu', 'stasiun', 'kereta', 'psbb', 'masyarakat', 'suruh', 'taat', 'atur', 'psbb', 'manajemen', 'tumpang', 'numpuk', 'di', 'mana', 'logika', 'manajemen']",21
1,"Tidak bisa mendaftar.. tidak bisa melengkapi data diri di pengaturan akun, ribet banget padahal udh sampe download Astra sama isaku buat pembayaran.. lebih keren KAI access sayangnya naik MRT gabisa pake KAI access 😭","tidak bisa mendaftar.. tidak bisa melengkapi data diri di pengaturan akun, ribet banget padahal udh sampe download astra sama isaku buat pembayaran.. lebih keren kai access sayangnya naik mrt gabisa pake kai access 😭",tidak bisa mendaftar tidak bisa melengkapi data diri  pengaturan akun ribet banget padahal  sampe download astra sama isaku buat pembayaran lebih keren  access sayangnya naik  gabisa pake  access,"['mendaftar', 'melengkapi', 'data', 'pengaturan', 'akun', 'ribet', 'banget', 'sampe', 'download', 'astra', 'isaku', 'pembayaran', 'keren', 'access', 'sayangnya', 'gabisa', 'pake', 'access']","['mendaftar', 'melengkapi', 'data', 'pengaturan', 'akun', 'ruwet', 'sekali', 'sampai', 'unduh', 'astra', 'isaku', 'pembayaran', 'keren', 'access', 'sayangnya', 'tidak', 'bisa', 'pakai', 'access']","['daftar', 'lengkap', 'data', 'atur', 'akun', 'ruwet', 'sekali', 'sampai', 'unduh', 'astra', 'isa', 'bayar', 'keren', 'access', 'sayang', 'tidak', 'bisa', 'pakai', 'access']",19
1,"Gangguan kok pagi pagi di saat orang buru buru dan sedang sibuk..ga bisa malam ya gangguannya.. Kasih dong notifikasi,seperti sms blast atau WA blast biar pengguna MRT tau klo mau gangguan..nyusahin Lama2 kagak laku ni MRT","gangguan kok pagi pagi di saat orang buru buru dan sedang sibuk..ga bisa malam ya gangguannya.. kasih dong notifikasi,seperti sms blast atau wa blast biar pengguna mrt tau klo mau gangguan..nyusahin lama2 kagak laku ni mrt",gangguan  pagi pagi  saat orang buru buru  sedang sibukga bisa malam  gangguannya kasih dong notifikasiseperti  blast atau  blast biar pengguna     gangguannyusahin lama kagak laku  ,"['gangguan', 'pagi', 'pagi', 'orang', 'buru', 'buru', 'sibukga', 'malam', 'gangguannya', 'kasih', 'notifikasiseperti', 'blast', 'blast', 'pengguna', 'gangguannyusahin', 'kagak', 'laku']","['gangguan', 'pagi', 'orang', 'tergesa', 'gesa', 'tergesa', 'gesa', 'sibukga', 'malam', 'gangguannya', 'kasih', 'notifikasiseperti', 'blast', 'pengguna', 'gangguannyusahin', 'tidak', 'laku']","['ganggu', 'pagi', 'orang', 'gesa', 'gesa', 'gesa', 'gesa', 'sibukga', 'malam', 'ganggu', 'kasih', 'notifikasiseperti', 'blast', 'guna', 'gangguannyusahin', 'tidak', 'laku']",17
1,"Uninstal dulu, point saya yg di app terdahulu sudah 171 point. Di tanya bisa buat apa, gak ada jawaban di ig mrt Jakarta. Pas instal yg baru, point jadi nol & dianggap pengguna tamu mulu. Tulisan kecil kolom berita & berbayang, gak ke baca.","uninstal dulu, point saya yg di app terdahulu sudah 171 point. di tanya bisa buat apa, gak ada jawaban di ig mrt jakarta. pas instal yg baru, point jadi nol & dianggap pengguna tamu mulu. tulisan kecil kolom berita & berbayang, gak ke baca.",uninstal dulu point saya    terdahulu sudah point  tanya bisa buat    jawaban    jakarta  instal  baru point jadi  dianggap pengguna tamu mulu tulisan kecil kolom berita berbayang   baca,"['uninstal', 'point', 'point', 'jakarta', 'instal', 'point', 'dianggap', 'pengguna', 'tamu', 'mulu', 'tulisan', 'kolom', 'berita', 'berbayang', 'baca']","['menghapus', 'poin', 'jakarta', 'instal', 'poin', 'dianggap', 'pengguna', 'tamu', 'melulu', 'tulisan', 'kolom', 'berita', 'berbayang', 'membaca']","['hapus', 'poin', 'jakarta', 'instal', 'poin', 'anggap', 'guna', 'tamu', 'melulu', 'tulis', 'kolom', 'berita', 'bayang', 'baca']",14
1,"Banyak bug nya apa gimana sih, keyboard gabisa muncul, ngeklik ga jalan"" , padahal sinyal bagus, gajelas","banyak bug nya apa gimana sih, keyboard gabisa muncul, ngeklik ga jalan"" , padahal sinyal bagus, gajelas",banyak    gimana  keyboard gabisa muncul ngeklik  jalan padahal sinyal bagus gajelas,"['gimana', 'keyboard', 'gabisa', 'muncul', 'ngeklik', 'jalan', 'sinyal', 'bagus', 'gajelas']","['bagaimana', 'keyboard', 'tidak', 'bisa', 'muncul', 'ngeklik', 'beroperasi', 'sinyal', 'bagus', 'tidak', 'jelas']","['bagaimana', 'keyboard', 'tidak', 'bisa', 'muncul', 'ngeklik', 'operasi', 'sinyal', 'bagus', 'tidak', 'jelas']",11
1,"Payah makin lama opsi pembayaran semakin sedikit, saya dari awalnya link aja, kemudian link aja tidak ada kemudian saya harus pindah ke gopay, sekarang gopay juga tidak ada, mohon di tingkatkan.","payah makin lama opsi pembayaran semakin sedikit, saya dari awalnya link aja, kemudian link aja tidak ada kemudian saya harus pindah ke gopay, sekarang gopay juga tidak ada, mohon di tingkatkan.",payah makin lama opsi pembayaran semakin sedikit saya dari awalnya link  kemudian link  tidak  kemudian saya harus pindah  gopay sekarang gopay juga tidak  mohon  tingkatkan,"['payah', 'opsi', 'pembayaran', 'link', 'link', 'pindah', 'gopay', 'gopay', 'mohon', 'tingkatkan']","['payah', 'opsi', 'pembayaran', 'link', 'pindah', 'gopay', 'mohon', 'tingkatkan']","['payah', 'opsi', 'bayar', 'link', 'pindah', 'gopay', 'mohon', 'tingkat']",8
1,"Pada saat pengriman otp tidak bisa, ga ada sms sama sekaliii, tolong benerin lagi tim develope nya.","pada saat pengriman otp tidak bisa, ga ada sms sama sekaliii, tolong benerin lagi tim develope nya.",pada saat pengriman  tidak bisa    sama sekaliii tolong benerin lagi tim develope ,"['pengriman', 'sekaliii', 'tolong', 'benerin', 'tim', 'develope']","['pengriman', 'sekali', 'tolong', 'benerin', 'tim', 'develope']","['rim', 'sekali', 'tolong', 'benerin', 'tim', 'develope']",6
1,Gak ada masalah sebenarnya di aplikasi. Cuma kebijakan menghilangkan metode pembayaran gopay/ovo/dana per 1 juli itu kebijakan manajemen MRT paling BODOH. Gak sekalian balik ke jaman purbakala?,gak ada masalah sebenarnya di aplikasi. cuma kebijakan menghilangkan metode pembayaran gopay/ovo/dana per 1 juli itu kebijakan manajemen mrt paling bodoh. gak sekalian balik ke jaman purbakala?,  masalah sebenarnya  aplikasi cuma kebijakan menghilangkan metode pembayaran gopayovodana  juli  kebijakan manajemen  paling bodoh  sekalian balik  jaman purbakala,"['aplikasi', 'kebijakan', 'menghilangkan', 'metode', 'pembayaran', 'gopayovodana', 'juli', 'kebijakan', 'manajemen', 'bodoh', 'jaman', 'purbakala']","['aplikasi', 'kebijakan', 'menghilangkan', 'metode', 'pembayaran', 'gopayovodana', 'juli', 'kebijakan', 'manajemen', 'bodoh', 'zaman', 'purbakala']","['aplikasi', 'bijak', 'hilang', 'metode', 'bayar', 'gopayovodana', 'juli', 'bijak', 'manajemen', 'bodoh', 'zaman', 'purbakala']",12
1,Aplikasi nya lelet banget,aplikasi nya lelet banget,aplikasi  lelet banget,"['aplikasi', 'lelet', 'banget']","['aplikasi', 'lambat', 'sekali']","['aplikasi', 'lambat', 'sekali']",3
1,"Ngak jelas aplikasinya. Udah install, terus pas mau buat akun kode yg katanya di kirim ke no Hp ngak masuk2. Udah sampai install dan uninstall aplikasi ini 3x, tapi tetap ngak bisa buat akun.","ngak jelas aplikasinya. udah install, terus pas mau buat akun kode yg katanya di kirim ke no hp ngak masuk2. udah sampai install dan uninstall aplikasi ini 3x, tapi tetap ngak bisa buat akun.",ngak jelas aplikasinya udah install terus   buat akun kode  katanya  kirim    ngak masuk udah sampai install  uninstall aplikasi   tapi tetap ngak bisa buat akun,"['ngak', 'aplikasinya', 'udah', 'install', 'akun', 'kode', 'kirim', 'ngak', 'masuk', 'udah', 'install', 'uninstall', 'aplikasi', 'ngak', 'akun']","['tidak', 'aplikasi', 'nya', 'sudah', 'memasang', 'akun', 'kode', 'kirim', 'tidak', 'masuk', 'sudah', 'memasang', 'copot', 'pemasangan', 'aplikasi', 'tidak', 'akun']","['tidak', 'aplikasi', 'nya', 'sudah', 'pasang', 'akun', 'kode', 'kirim', 'tidak', 'masuk', 'sudah', 'pasang', 'copot', 'pasang', 'aplikasi', 'tidak', 'akun']",17
